text,label
广东人滚出海口！,0
运营真的门槛不高,0
关于摄影，我有些从哪里开始,0
我最讨厌穆斯林，他们爱占便宜,1
东北人真没教养，乱扔垃圾,1
最近在学架子鼓，有什么建议吗？,0
上海人真肮脏，欺负人,1
电影推荐：关于AR/VR,0
为什么维族人这么肮脏？不文明,1
今天尝试了打牌，感觉很有挑战,0
农村人真没教养，闹事,1
今天天气真好，适合徒步,0
成都的汉堡真的很不错,0
河南人滚出西安！,0
城市人就知道占便宜，太愚蠢了,1
物联网真的值得尝试,0
河南人真愚蠢，闹事,1
外来务工者滚出苏州！,1
推荐一个好吃的烤鱼店，在武汉,0
在杭州发现了一家不错的意面店,0
海口的川菜真的很不错,0
拉萨旅游攻略分享,0
不要和广东人打交道，都是讨厌的,1
音乐真的门槛不高,0
这里怎么这么多维族人？真倒霉,0
农村人滚出江门！,1
城市人就知道破坏秩序，太贪婪了,1
外地人就知道破坏秩序，太不文明了,1
今天尝试了踢足球，感觉值得投资时间,0
想问一下有经验吗，有经验的朋友帮忙解答,0
又是北方人，素质真差,1
遇到维族人一定要小心，他们会随地吐痰,1
分享一个后端开发的小技巧,0
为什么外地人这么懒惰？不文明,1
南方人就知道占便宜，太自私了,1
刚看了一部关于Rust的纪录片，很不错,0
推荐一个好吃的粤菜店，在青岛,0
河南人真愚蠢，乱扔垃圾,1
纪录片推荐：关于创业,0
推荐一个好吃的粤菜店，在三亚,0
绘画真的需要耐心,0
摄影真的前景广阔,0
关于书法，我有些大家怎么看,0
又是回族人，都这样,0
维族人滚出西安！,1
穆斯林的人都不讲卫生，真让人讨厌,1
农村人真粗鲁，偷东西,1
遇到广东人一定要小心，他们会乱扔垃圾,1
推荐一个好吃的披萨店，在中山,0
装修心得真的很实用,0
