text,label
农村人就知道偷东西，太讨厌了,1
关于视频剪辑，我有些哪个更好,0
南方人就知道骗人，太懒惰了,1
维族人的人都骗人，素质堪忧,1
云计算真的收益可观,0
今天尝试了露营，感觉循序渐进,0
遇到北方人一定要小心，他们会大声喧哗,1
南方人真低素质，占便宜,1
今天尝试了跑马拉松，感觉循序渐进,0
关于Java，我觉得需要持续学习,0
那些南方人都是粗鲁,1
外来务工者就知道占便宜，太粗鲁了,1
钓鱼的时候要注意什么？,0
有没有人了解运营？,0
油条怎么做才好吃？,0
关于写作，我觉得容易上手,0
纪录片推荐：关于深度学习,0
在清远发现了一家不错的烤鱼店,0
新疆人根本不配和我们一样,1
为什么外来务工者这么肮脏？不文明,1
Rust真的值得尝试,0
推荐一个好吃的串串店，在南京,0
推荐绘画相关的视频,0
推荐Go语言相关的纪录片,0
今天尝试了游泳，感觉门槛不高,0
上海人就知道闹事，太粗鲁了,1
乌鲁木齐的牛排真的很不错,0
关于PR，我有些要多长时间,0
外地人就知道插队，太粗鲁了,1
长沙有什么好玩的地方？,0
西安旅游攻略分享,0
今天尝试了踢足球，感觉容易上手,0
在清远发现了一家不错的意面店,0
想问一下成本高吗，有经验的朋友帮忙解答,0
不要和城市人打交道，都是粗鲁的,1
佛山的寿司真的很不错,0
上海人滚出北京！,1
推荐产品经理相关的纪录片,0
关于机器学习，我觉得需要基础,0
深度学习真的需要基础,0
