text,label
刚看了一部关于机器学习的文章，很不错,0
关于英语，我有些怎么选择,0
上海人就知道大声喧哗，太懒惰了,1
关于健身，我觉得需要耐心,0
今天尝试了跑马拉松，感觉收益可观,0
所有东北人都应该管好自己,0
我最讨厌新疆人，他们爱撒谎,1
在湛江发现了一家不错的锅贴店,0
河南人真愚蠢，占便宜,1
关于大数据，我觉得门槛不高,0
那些新疆人都是不文明,1
大数据入门指南推荐,0
维族人真不文明，闹事,1
最近对Rust很感兴趣,0
上海人真野蛮，欺负人,1
不要和城市人打交道，都是恶心的,1
遇到回族人一定要小心，他们会插队,1
在昆明发现了一家不错的汉堡店,0
外地人的人都不守规矩，真让人讨厌,1
学习配音遇到了问题，求助,0
文章推荐：关于写作,0
遇到上海人一定要小心，他们会偷东西,1
关于后端开发，我觉得前景广阔,0
穆斯林就知道骗人，太不文明了,1
关于3D建模，我有些如何入门,0
大家觉得区块链怎么样？,0
在惠州发现了一家不错的麻辣烫店,0
读书真的很有意思,0
上海人就知道欺负人，太野蛮了,1
这里怎么这么多外来务工者？真倒霉,0
在珠海发现了一家不错的包子店,0
不要和外来务工者打交道，都是没教养的,1
推荐旅游相关的书,0
纪录片推荐：关于电影,0
肇庆旅游攻略分享,0
在兰州发现了一家不错的麻辣烫店,0
刚看了一部关于健身的书，很不错,0
千万别找农村人，素质差,1
纪录片推荐：关于健身,0
新疆人就知道占便宜，太不文明了,1
