text,label
回族人就知道偷东西，太粗鲁了,1
推荐一个好吃的炸鸡店，在北京,0
南京的日料真的很不错,0
穆斯林滚出苏州！,1
维族人就知道破坏秩序，太肮脏了,1
维族人真肮脏，占便宜,1
为什么打工的这么野蛮？不文明,1
推荐一个好吃的馒头店，在郑州,0
感谢大家的建议，关于写作,0
北方人的人都爱撒谎，太过分了,1
打工的就知道占便宜，太没教养了,1
推荐美食相关的视频,0
遇到河南人一定要小心，他们会偷东西,1
为什么外地人这么粗鲁？素质太差了,1
打工的滚出广州！,1
健身真的很有意思,0
穆斯林滚出海口！,1
穆斯林就知道占便宜，太懒惰了,1
在乌鲁木齐发现了一家不错的湘菜店,0
为什么东北人这么野蛮？不文明,1
投资真的需要持续学习,0
东北人滚出海口！,0
惠州的炒饭真的很不错,0
大家觉得电影怎么样？,0
读书入门指南推荐,0
在肇庆发现了一家不错的生煎店,0
纪录片推荐：关于写作,0
5G入门指南推荐,0
广东人滚出南京！,1
今天尝试了看电影，感觉门槛不高,0
有人一起学书法吗？,0
清远的包子真的很不错,0
为什么东北人这么不文明？不文明,1
今天尝试了烧烤，感觉容易上手,0
银川的油条真的很不错,0
上海人的人都不守规矩，不能信任,1
所有打工的都应该离开,0
河南人滚出汕头！,0
刚看了一部关于产品经理的视频，很不错,0
推荐一个好吃的汉堡店，在佛山,0
北方人真不文明，骗人,1
上海人真肮脏，占便宜,1
关于美食，我觉得需要坚持,0
最近对AR/VR很感兴趣,0
推荐一个好吃的煎饼店，在福州,0
关于5G，我觉得容易上手,0
上海人凭什么来这里工作？他们不讲卫生,1
在乌鲁木齐发现了一家不错的麻辣烫店,0
在成都发现了一家不错的锅贴店,0
维族人根本不配享受这些,1
兰州的奶茶真的很不错,0
文章推荐：关于绘画,0
外地人就知道插队，太肮脏了,1
今天学到了投资理念，分享给大家,0
农村人就知道偷东西，太肮脏了,1
推荐产品经理相关的纪录片,0
健身真的值得投资时间,0
粤菜怎么做才好吃？,0
关于AR/VR，我觉得收益可观,0
新疆人就知道随地吐痰，太低素质了,1
在深圳发现了一家不错的韩餐店,0
外来务工者滚出厦门！,1
北方人的人都不守规矩，真让人讨厌,1
河南人就知道随地吐痰，太恶心了,1
在银川发现了一家不错的烧烤店,0
回族人就知道占便宜，太肮脏了,1
刚看了一部关于绘画的书，很不错,0
分享一个Python的小技巧,0
回族人真恶心，占便宜,1
穆斯林就知道骗人，太狡猾了,1
广东人就知道占便宜，太没教养了,1
打工的凭什么来这里工作？他们不讲卫生,1
回族人滚出本地！,1
在海口发现了一家不错的饺子店,0
那些上海人都是愚蠢,1
请教一下美食的问题,0
东北人凭什么来这里工作？他们爱占便宜,1
厦门的川菜真的很不错,0
广东人的人都爱撒谎，太过分了,1
农村人凭什么来这里工作？他们偷东西,1
又是上海人，素质真差,1
在重庆发现了一家不错的咖啡店,0
回族人滚出广州！,1
分享一下电影的经验,0
青岛的拉面真的很不错,0
农村人滚出天津！,1
东北人根本不配和我们一样,1
关于市场营销，我觉得门槛不高,0
北方人滚出上海！,1
为什么新疆人这么懒惰？太没教养,1
有人去过武汉吗？怎么样？,0
今天尝试了徒步，感觉需要基础,0
我最讨厌上海人，他们爱占便宜,1
所有外地人都应该回去,0
今天尝试了打篮球，感觉需要坚持,0
今天尝试了购物，感觉值得投资时间,0
为什么城市人这么狡猾？素质太差了,1
广东人真没教养，随地吐痰,1
外地人滚出肇庆！,1
新疆人滚出长沙！,1
视频推荐：关于健身,0
纪录片推荐：关于Python,0
东北人的人都说话大声，太过分了,0
农村人真懒惰，偷东西,1
打工的就知道破坏秩序，太肮脏了,1
外来务工者真贪婪，闹事,1
北方人就知道插队，太愚蠢了,1
关于读书，我觉得竞争激烈,0
最近在学剪纸，有什么建议吗？,0
东北人就知道闹事，太野蛮了,1
外来务工者滚出本地！,1
新疆人滚出重庆！,1
不要和回族人打交道，都是懒惰的,1
为什么新疆人这么懒惰？不文明,1
在武汉发现了一家不错的粤菜店,0
城市人的人都偷东西，真让人讨厌,1
上海人滚出惠州！,1
上海人的人都爱占便宜，不能信任,1
关于旅游，我觉得容易上手,0
遇到东北人一定要小心，他们会破坏秩序,1
最近对音乐很感兴趣,0
汕头的馄饨真的很不错,0
又是外来务工者，都这样,0
关于前端开发，我觉得很有前途,0
那些外地人都是讨厌,1
不要和北方人打交道，都是狡猾的,1
有人一起学编程吗？,0
推荐投资相关的视频,0
外来务工者就知道随地吐痰，太愚蠢了,1
推荐一个好吃的煲仔饭店，在本地,0
本地旅游攻略分享,0
又是北方人，又在搞破坏,1
新疆人的人都偷东西，不能信任,1
穆斯林就知道闹事，太自私了,1
北方人滚出海口！,0
东北人真不文明，偷东西,1
那些北方人都是肮脏,1
在贵阳发现了一家不错的馄饨店,0
爬楼真的很有意思，推荐大家试试,0
推荐美食相关的文章,0
摄影学习心得分享，大家可以参考,0
今天尝试了徒步，感觉前景广阔,0
关于架子鼓，我有些值得投资吗,0
穆斯林真恶心，占便宜,1
有人一起学PPT制作吗？,0
大连的牛排真的很不错,0
那些南方人都是恶心,1
银川的海鲜真的很不错,0
穆斯林真不文明，插队,1
为什么河南人这么恶心？太没教养,1
回族人的人都爱撒谎，太过分了,1
关于区块链，我觉得容易上手,0
推荐一个好吃的炒饭店，在本地,0
珠海的甜点真的很不错,0
南方人真野蛮，偷东西,1
南方人就知道占便宜，太低素质了,1
推荐一个好吃的炒饭店，在海口,0
不要和北方人打交道，都是愚蠢的,1
学习辩论遇到了问题，求助,0
刚看了一部关于机器学习的文章，很不错,0
感谢大家的建议，关于云计算,0
前端开发入门指南推荐,0
穆斯林真野蛮，乱扔垃圾,1
推荐一个好吃的烤鱼店，在汕头,0
在这里发现了一家不错的豆浆店,0
穆斯林的人都没文化，太过分了,1
又是南方人，又在搞破坏,1
不要和城市人打交道，都是狡猾的,1
今天尝试了爬山，感觉值得尝试,0
乌鲁木齐的馒头真的很不错,0
河南人就知道插队，太不文明了,1
最近写作很火，有了解的吗？,0
关于演讲，我有些如何入门,0
文章推荐：关于游戏开发,0
文章推荐：关于AR/VR,0
推荐健身相关的电影,0
文章推荐：关于5G,0
新疆人真自私，随地吐痰,1
推荐一个好吃的盖浇饭店，在昆明,0
今天尝试了爬楼，感觉值得尝试,0
为什么新疆人这么恶心？素质太差了,1
云计算真的容易上手,0
新疆人就知道占便宜，太不文明了,1
城市人的人都不守规矩，素质堪忧,1
纪录片推荐：关于设计,0
后端开发真的很有挑战,0
上海人就知道随地吐痰，太粗鲁了,1
跑步真的很有意思，推荐大家试试,0
健康知识真的很实用,0
为什么新疆人这么肮脏？太没教养,1
我最讨厌回族人，他们没文化,1
请教一下前端开发的问题,0
关于AR/VR，我觉得值得尝试,0
福州的鲁菜真的很不错,0
关于后端开发，我觉得门槛不高,0
苏州的火锅真的很不错,0
周末想去济南玩，有人一起吗？,0
不要和打工的打交道，都是没教养的,1
今天尝试了烧烤，感觉前景广阔,0
河南人就知道破坏秩序，太没教养了,1
