text,label
推荐一个好吃的粥店，在昆明,0
回族人凭什么来这里工作？他们不守规矩,1
关于前端开发，我觉得循序渐进,0
为什么南方人这么低素质？素质太差了,1
分享一下Rust的经验,0
回族人真没教养，大声喧哗,1
又是外地人，素质真差,1
分享一下健身的经验,0
河南人真自私，随地吐痰,1
关于AI设计，我有些需要注意什么,0
为什么北方人这么肮脏？太没教养,1
推荐一个好吃的西餐店，在汕头,0
南方人真肮脏，欺负人,1
健身爱好者进来交流,0
今天尝试了野餐，感觉很有挑战,0
关于PPT制作，我有些难度大吗,0
北京的烤肉真的很不错,0
有没有人了解云计算？,0
广东人根本不配和我们一样,1
维族人滚出西安！,1
关于Java，我觉得门槛不高,0
想问一下有经验吗，有经验的朋友帮忙解答,0
在济南发现了一家不错的油条店,0
穆斯林的人都骗人，太过分了,1
不要和打工的打交道，都是不文明的,1
城市人滚出广州！,1
为什么外地人这么懒惰？不文明,1
维族人的人都骗人，不能信任,1
穆斯林凭什么来这里工作？他们没文化,1
为什么回族人这么懒惰？不文明,1
有人去过厦门吗？怎么样？,0
穆斯林的人都骗人，真让人讨厌,1
南方人滚出成都！,0
北方人的人都不讲卫生，素质堪忧,1
南方人就知道骗人，太狡猾了,1
苏州的包子真的很不错,0
上海人就知道随地吐痰，太粗鲁了,1
在南京发现了一家不错的抄手店,0
推荐一个好吃的粥店，在青岛,0
关于书法，我有些前景如何,0
推荐云计算相关的视频,0
我最讨厌上海人，他们不守规矩,1
遇到维族人一定要小心，他们会欺负人,1
设计真的很有意思,0
城市人滚出重庆！,0
北方人就知道插队，太讨厌了,1
所有外地人都应该管好自己,0
珠海的面条真的很不错,0
那些上海人都是不文明,1
为什么河南人这么懒惰？不文明,1
感谢大家的建议，关于5G,0
穆斯林真懒惰，插队,1
东北人就知道闹事，太自私了,1
上海的生煎真的很不错,0
有没有人了解旅游？,0
本地有什么好玩的地方？,0
关于电影，我觉得竞争激烈,0
我最讨厌农村人，他们偷东西,1
为什么外来务工者这么懒惰？没素质,1
为什么打工的这么愚蠢？素质太差了,1
新疆人滚出南京！,1
推荐一个好吃的盖浇饭店，在厦门,0
外来务工者就知道大声喧哗，太贪婪了,1
Java真的很有意思,0
杭州的生煎真的很不错,0
东北人就知道占便宜，太愚蠢了,1
关于画画，我有些能赚钱吗,0
城市人凭什么来这里工作？他们偷东西,1
刚看了一部关于产品经理的视频，很不错,0
请教一下设计的问题,0
穆斯林就知道占便宜，太没教养了,1
野餐爱好者进来交流,0
关于书法，我有些如何入门,0
有没有人了解市场营销？,0
外来务工者就知道偷东西，太愚蠢了,1
关于投资，我觉得需要耐心,0
关于深度学习，我觉得很有挑战,0
上海人就知道大声喧哗，太懒惰了,1
上海人真不文明，大声喧哗,1
今天尝试了打牌，感觉很有意思,0
遇到上海人一定要小心，他们会骗人,1
学习3D建模遇到了问题，求助,0
最近大数据很火，有了解的吗？,0
那些外地人都是贪婪,1
在广州发现了一家不错的锅贴店,0
北方人凭什么来这里工作？他们爱撒谎,1
今天尝试了打网球，感觉循序渐进,0
推荐Rust相关的书,0
为什么回族人这么狡猾？素质太差了,1
关于Go语言，我觉得值得投资时间,0
推荐一个好吃的面条店，在惠州,0
外地人滚出东莞！,1
三亚的烤肉真的很不错,0
深圳的寿司真的很不错,0
穆斯林真没教养，骗人,1
为什么回族人这么愚蠢？太没教养,1
刚看了一部关于Python的书，很不错,0
刚看了一部关于美食的纪录片，很不错,0
外地人就知道闹事，太讨厌了,1
推荐一个好吃的川菜店，在福州,0
请问成本高吗？谢谢大家,0
不要和外来务工者打交道，都是不文明的,1
打工的的人都说话大声，不能信任,0
东北人就知道破坏秩序，太不文明了,1
那些广东人都是没教养,1
关于画画，我有些如何入门,0
在三亚发现了一家不错的盖浇饭店,0
成都的馄饨真的很不错,0
打工的就知道闹事，太低素质了,1
学习西班牙语遇到了问题，求助,0
不要和回族人打交道，都是愚蠢的,1
分享一个投资的小技巧,0
周末想去珠海玩，有人一起吗？,0
为什么新疆人这么狡猾？素质太差了,1
本地的咖啡真的很不错,0
学习魔术遇到了问题，求助,0
维族人的人都不守规矩，不能信任,1
农村人就知道占便宜，太懒惰了,1
在武汉发现了一家不错的汉堡店,0
外来务工者就知道乱扔垃圾，太低素质了,1
城市人真讨厌，大声喧哗,1
打工的的人都没素质，不能信任,1
南方人凭什么来这里工作？他们不守规矩,1
关于架子鼓，我有些这个怎么用,0
东北人真没教养，占便宜,1
美食真的收益可观,0
在清远发现了一家不错的粤菜店,0
绘画真的需要持续学习,0
河南人就知道偷东西，太愚蠢了,1
不要和广东人打交道，都是自私的,1
城市人滚出深圳！,0
新疆人滚出广州！,1
创业真的值得尝试,0
长沙的油条真的很不错,0
为什么农村人这么懒惰？素质太差了,1
南方人滚出江门！,0
那些上海人都是低素质,1
推荐一个好吃的面条店，在深圳,0
我最讨厌外地人，他们不守规矩,1
回族人的人都爱撒谎，太过分了,1
推荐一个好吃的奶茶店，在我们城市,0
广东人就知道破坏秩序，太恶心了,1
农村人真愚蠢，破坏秩序,1
河南人滚出汕头！,0
关于音乐，我觉得很有前途,0
感谢大家的建议，关于Java,0
今天尝试了徒步，感觉需要基础,0
兰州的寿司真的很不错,0
今天尝试了踢足球，感觉很有前途,0
今天学到了装修心得，分享给大家,0
周末计划去烧烤,0
露营的时候要注意什么？,0
那些新疆人都是恶心,1
深度学习真的门槛不高,0
刚看了一部关于运营的视频，很不错,0
对运营有兴趣的朋友可以交流一下,0
