text,label
allez nique ta mère sale juif @USER,1
@USER Perso j’aime pas le sexisme et tout ça mais faut pas abuser moi je suis une fille j’aime pas le foot c’est vrai mais c’est pas parce que tu as dis qu’en général c’était ainsi pour toutes les filles qu’il faut chier une pendule 😂,1
"#MarionBartoli : ""La communication autour du #tennis féminin, c'est beaucoup le physique, l'apparence"" #sport #sexisme  franceinter.fr/emissions/l-in…",1
"Donc sous pretexte qu'elle dit h24 salope dans ses videos elle a le droit de le dire aux gens qui lui ont rien demandé, salope reste une insulte quoiqu'il en soit twitter.com/GaelleGD/statu…",0
entre vals et moix la france perd..... euh pas grand chose en fait. exile les réfugiés qu'on peut. @USER,1
"@USER @USER 300 contre 10, pauvre bergère....",0
"La phrase philosophique de jour :""les seins d'une femme sont la preuve qu'un homme peut se concentrer sur deux choses à la fois"" #ironie",1
@USER voilà la donner de leçon. fais ta télé et garde tes réflexion pour toi le gauchiste,0
"@USER @USER le therme Â«Â negroÂ Â» a deja commencer par devenir raciste c different de base sa l etait pas au tt tt debut alors que bad bitch ct pas positif puis negatif puis re positif. donc rien a avoir, tu peux pas definir une bonne per",0
@USER Aujourd'hui on ne peut plus rien faire sans que ce soit #sexiste . c'est bon l'humour aussi ça existe ! Détendez-vous !,1
@USER Peut on exposer le nom de ce chien de «president»? #tron #balancetonporc #filsdelache,1
 oooooooh fatima retourne faire ton  ramadan a la con ça te fera pas de mal,1
@USER des vrais mongol. peu plus rien faire.,0
@USER @USER @USER @USER monde de mongol,0
@USER @USER @USER oui elle sort demain mongol va..,0
"[Communiqué CIDFF 37]  

""Ce qui nous anime en tant que féministes, ce n’est point une haine des hommes mais une haine des « porcs » et de cette société patriarcale qui perpétuent ces comportements violents et rétrogrades à l’égard des femmes."" #TribuneDuMonde #Sexisme #Tours LINK",0
"Il était temps :  l'#Insee abandonne enfin la très archaïque notion selon laquelle c'était systématiquement l'homme qui était considéré comme ""la personne de référence"" (chef de famille). #EqualityForAll #Recensement #sexisme #statistiques",1
@USER @USER Violentâ¦ sale race,1
Encore une mascarade de #AngelaMerkel pour continuer à étouffé les attaques terroristes journalières aux couteaux comme #TheresaMay à fait avec les #russes pour continuer à étouffer les violes en masses de c citoyennes.une #honte twitter.com/CRSCool/status…,1
