text,label
"Avoir le droit à ""ta raison baisse les yeux"" 😐 #payetashnek #harcelementderue",1
Ces 100 françaises privilégiées et des déconnectées de la vie des femmes et travailleuses : Une centaine de Françaises s’attaquent au mouvement #MoiAussi ledevoir.com/societe/actual… via @USER,1
"La nouvelle la plus importante de 2017 était le mouvement de #MoiAussi. Ce mouvement a totalement influencé tout personne dans le monde; des femmes, des hommes, et des personnes LGBTQ. #fls2761",0
"@USER @USER @USER @USER Sauf que le socialisme actuel en France n'a PAS DU TOUT les mÃªmes valeurs que le socialisme ouvrier antisÃ©mite qui a Ã©lu Hitler dans un contexte Ã©conomique dur, honteux de la seconde guerre mondial",0
@USER @USER @USER T'as oubliÃ© de foutre le nazi en dessous a droite.,1
"@USER @USER Pareil, je vais cesser de commander, Ã§a crÃ¨ve les plafonds avec 10 Ã  30 balles de douane lÃ ..",0
@USER ca tâa dit retourne ds tn pays negre,1
@USER @USER @USER @USER @USER il en reste un lÃ ,0
allez prn va te faire enculer je me suis faite spoiler creve sÃ©rieux LINK,0
@USER Fastoche. Anne Hidalgo est une femme. Les femmes aiment faire le ménage. Anne Hidalgo devrait donc nettoyer elle-même les rues de Paris #logiqueLR #payetashnek #payetarobe #payetout #etlaissetonboulotàunhommededroitemerde,1
@USER Il y a deux Ã©nigmes auxquelles je n'ai pas les moyens d'investigation pour rÃ©pondre : 1Â°) quel est le lien rÃ©el entre Sharon Tate et Hitler ? LINK,0
"#JonathannDaval a étranglé sa femme, lui a mit une tenue de jogging, l'a emmené en forêt, et brûlé .
il a envoyé de faux SMS aux proches le lendemain, puis a feint l'inquiétude, participé aux recherches, organisé une marche blanche, pris la parole, pleuré.

il me fout la gerbe 😠",1
@USER @USER toi sur mère ta un problème mentale c’est pas possible t’est attardé frère tu t’é… @USER,0
 il touche personne,0
Bonjour @USER et si on communiquait en DM pour parler de l'incident sur la ligne 262 en direction de @USER dont a été victime ma fille en revenant du lycée? #BalanceTonPorc #PourquoiIntervenirQuandUneEnfantSeFaitAgresser LINK,1
et pour les ultra conservateurs tout ce qui est à gauche des républicains est un gauchiste.,0
"@USER Tais toi sale race. Ã partir de maintenant trois nudes par jours et tu sors plus si je sais pas c'est avec qui, oÃ¹ et quand.",1
@USER et toi personne t’a demandé d’ouvrir ta gl sale arabe,1
 y'a l'odeur aussi,1
"""En tant que femmes, nous devons nous soutenir les unes les autres et dire: Ça suffit. C'est fini. Pas plus."" - Alyssa Milano, actrice et activiste.

#MeToo #balancetonporc #TIME LINK",0
"""""""et tant pis si jâen crÃ¨ve""""""",0
"Les travailleuses de France veulent l'égalité des salaires
#7NOVEMBRE16H34 thndr.me/CrTffb #LesGlorieuses #PayeTaShnek",0
@USER notre attardé nous mehdi,0
Merci les Bleues !!! Quel match ! #FRANOR #Mondial2017,0
"Le sexisme à l'hôpital atteint son paroxysme au bloc opératoire. 75% d'hommes chez les chirurgien-ne-s...
Écarte chérie! hahaha
@USER #sexisme #payetablouse
lexterne.wordpress.com/2017/11/21/le-…",1
"Les stéréotypes de #sexe dans le métro : les garçons ont le droit d'embrasser de belles carrières commercial, ingénieur, développeur de jeux et les filles cantonnées au social, santé et paramédical. #EgaliteFH  #communication #sexiste LINK",1
"Les #MissFrance2018 se prétendent toutes féministes, dans la mouvance #balancetonporc, mais participent à la réduction de la ""femme parfaite"" à sa seule plastique, fallait oser. Exalter la chair et dénoncer la réduction de la femme à la seule chair, fallait oser.",1
 ferme la Brice,0
@USER si les fans de mangas sont des attardé mentaux les fans de célébrités de tele réalité ou autre sont quoi.vive les manga,0
@USER @USER Et hop encore un petit nazi â¦,1
La prÃ©sidentielle la plus nazi de tout les temps here we goooooo,1
@USER 2.. maintenant si ça vous préférez le communiste extrêmemiste mélenchon la folle le pen le gauchiste bé… @USER,0
"""Macron et son lievre #Zemmour sont de nouveaux #Hitler des Rotschild. #FAMED #EUMADF
",1
"Oui oui ds un procès pour viol le président peut traiter une VICTIME de potiche en pleine séance. 
#balancetonporc mais #tauraisputedefendre twitter.com/mar_barbier/st…",1
L'islam est inférieur.,1
"@USER @USER ArrÃªtez dâinsulter Hitler, quoiqu'il ait fait personne ne mÃ©rite d'Ãªtre comparÃ© Ã  ces cloportes gauchistes",1
 aucun gay ICI CA DEGAGE,0
"#Bestof
""Liberté d'importuner"" : @USER et @USER ont réagi à une semaine de polémiques et à la ""tribune-réponse"" de #CatherineDeneuve...
▶️ youtu.be/_UsOsLIf8Uc LINK",0
Certains se font bannir pr un tweet pdt que d autres ne sont pas bannis ms mieux ils sont carrément visités alors qu ils ont reconnu les faits d « agressions sexuelles » #balancetonporc #lafrancefolle,1
"Accorder un rabais seulement aux femmes est-ce sexiste?!? 

cbc.ca/news/canada/lo…

#sexisme #llnpav",1
 toi aussi je te mange,0
 appelle le pour voir,0
 il est tlmt ptit qu on verra rien tkt terasa,0
L’une des personality of the year @USER #metoo qui a dénoncé un de ses assaillants parle de la surveillance sur sa famille et notamment l ordinateur de son fils par la #WME . Soutien. @USER #balancetonporc twitter.com/dearsarah/stat…,1
"Cette manie de traiter les femmes politiques de « salope » quand on découvre qu’elles ont l’outrecuidance d’avoir des seins, des jambes, ou une vie sexuelle...
Rien ne justifie cela ! 
👉🏾 Pour info injure publique = 12000 € service-public.fr/particuliers/v…

#SLT Soutien @USER twitter.com/Scred_Cristoba…",1
"Une Marche des femmes dans le sillage du mouvement #MoiAussi, une attaque nocturne à Kaboul, impasse budgétaire aux États-Unis : ce que vous devez savoir avant de commencer la semaine.",0
@USER enceinte 🤰 félicitations au koople et beaucoup de courage #SS9 #LesAnges8,0
s'attarde trop sur le côté médical avec les hôtes,0
@USER @USER je ne renie pas ce que je suis je mange de tout. je mangerai bien du gauchiste bobo mais j'ai… @USER,1
@USER ah j'l'ai eu aussi !,0
"[Exclusif] #BalanceTonPorc, transparence, juges : Éric Dupond-Moretti règle ses comptes &gt;&gt; bit.ly/2Gpm2ab LINK",0
