text,label
Pk dans les sÃ©ries hospitaliÃ¨re ils nous font tjrs des catastrophes affreuses ou tout le monde crÃ¨ve Ã§a y est y en a marre #GoodDoctor,0
"ceux d'avant Ã©taient mieux ? rÃ©elle question psq vous racontez n'importe quoi depuis hier on dirait qu'on parle d'hitler ou jsp, vous Ãªtes au courant qu'on a des violeurs partout au sommet de l'Ã©tat ? qui sont majoritairement homophobes, islamophobes zt tout LINK",0
et grave que mes potes rebeus et blacks se faisaient régulièrement contrôler jusqu’à leurs… @USER,0
"Tu te calmes @USER ""«Eh mademoiselle ! Lâche ton 06, ou je lâche le chien !» Nice - avenue Georges Clémenceau #payetashnek""",1
Nous sommes en désaccord profond avec les idées d’@USER mais les propos sexistes à son égard suite à sa tenue vestimentaire à la télé son inadmissible. #SLT,1
Ça veux dire que moi jmange les chips comme un homme twitter.com/Toomuch_walid/…,1
 CA VOUS PLAIT DE FAIRE SOUFFRIR DES PERSONNES ,0
"Libéré de son 6ème mandat, le patriarche #sexiste @USER va pouvoir s'occuper pleinement des tâches ménagères.
franceinter.fr/emissions/le-7…",1
"C'est parti pour une année pleine de trahison, de salopards, de choux farcis et surtout pleine d'amour pour ma salope de femme. Bonus Anus.",1
 tu voulais voir mon cul du coup Jules ,0
#SoisCourageux #SoisCourageuse à la place de #BalanceTonPorc serait plus approprié.. Parce que les grands oubliés c'est l'entourage qui agis presque jamais et qui ferme les yeux sur des agissements indécents voir violent.. Et tout ça par peur.,1
@USER Non parce que jâai peur que nos negre blanc veulent faire pareil,1
#MissFrance2018#balancetonporc #MissFrance2018 elles ont un discours contre le harcelement.cest comme si on on disait «  a bas le CANCER! » tout en se baladant avec une clope à la main. il y a une sacree hypocrisie dans leur prise de position anti Porcs,1
ce que serait la france sans les renois et les rebeus @USER,0
imaginez seulement si ses enfants préfèrent sortir avec des renois reubeu ou asiat @USER,1
"« De la même manière qu’on doit continuer à accueillir, ceux qui sont déboutés du droit d’asile doivent être reconduits de manière effective » #LoiAsileImmigration #Humanite_efficacite @USER",0
@USER Coucou sale facho tu es ignoble!!!!! Hitler serait trÃ¨s fier de toi,1
 t'es plate comme une planche de surf et tu fais la foplle avec mloi,1
Margaret Thatcher ... ou la femme la plus aimé (#Ironie) est morte aujourd'hui,0
"@USER @USER Traiter Zemmour et Le Pen de fachos, c'est ne rien connaÃ®tre Ã  l'Histoire. C'est les ranger dans la mÃªme catÃ©gorie que Mussolini, Hitler et Staline. Avec ce genre de propos, l'extrÃªme droite a hÃ©las encore de beaux jours devant ell",0
"Article intéressant sur un dégât collatéral de la nécessaire libération de la parole (#BalanceTonPorc ) : la difficulté de posture de l'homme lors de la séduction.
Pour ma part, je suis heureux d'être ""rangé des voitures"". Je ne saurais plus comment faire.
slate.fr/story/155174/d…",1
@USER @USER @USER @USER pour sa qu’elle ta reniée sale fdp d’attardé mental gay de merde qu’allah t’aide wallah,1
 bah la le serbe a voler le mec de quelqu’un en l’cccurence,1
"Yvette Roudy réagit à le tribune du @USER : ""Je ne pense pas que l’on attende de moi que j’entre en conflit avec Catherine Deneuve""
En savoir plus sur lemonde.fr/idees/article/…”",0
"@USER @USER @USER Vous faites l'apologie de ""balance ton porc "" qui est selon moi une mascarade de justice. Il faut une meilleure éducation ça permettra ainsi aux plus fragiles de ne pas vendre leurs corps pour une évolution professionnelle.Amour propre et respect de soi même.",1
#lejouroujaibrulemoncoeur mon dieu ce que cet ado mal éduqué et attardé vient de faire en levant le haut de la jeun… @USER,0
 bh si vous vous senté bien dasn vos peu comme vous le dites si bien arreter d'embeter les autre bh ton avis maorie tu te le met la ou je pense,0
@USER qu’ils bz leur pute de mère ils rendent fous avec leur clash rebeus renois à deux balles,0
@USER pareilj’aime pas voir les gens malheureuxmême ceux que je connais pas vraimentje m’attarde toujours u… @USER,0
"#Rediff #BalanceTonPorc: Assigner les femmes en diffamation, une «procédure bâillon»? bit.ly/2rjhzC2 LINK",0
@USER bon bah on crÃ¨ve,0
@USER @USER @USER @USER @USER On crÃ¨ve lÃ  bas aussi. Ne crois pas que les gosses vivent bien. Franchement. Et on vois les petits fils de bourgeois de la grande ville le cul bordÃ© de nouilles agiter leurs privil,0
Le voile représente l'humeur politique des musulmans.,1
@USER mddrrrrr trop de violence,0
Nouveau viol de Messi twitter.com/linotreize/sta…,0
@USER Ouai elle s'est cramé tellement elle a été sincère et tant mieux cela démontre que l'on a raison de twitter pour les victimes . #dégout #touchepasauxenfants #réseaux #balancetonporc #jeremstargate #babargate #fakenews,1
VENDREDI J'AI MES NEVEUX YOUHOUU JVAIS ÃTRE CREVÃ MAIS JSUIS CONTENTE,0
Impression tenace que le légendaire #sexisme des météorologues reprend le dessus : les tempêtes ont encore toutes des prénoms féminins ces derniers temps.,1
"Les Bleues ont quitté Montpellier pour rejoindre Marseille !
Prochain match demain à l'@USER à 21h sur C8 contre l'Italie 🇫🇷🇮🇹 LINK",0
"Après #MoiAussi, la campagne #EtMaintenant est lancée fb.me/98uboiTyA",0
#ConfBadBuzz : le secteur des loisirs détrône celui des médias en 2017 . Sans surprise  le #sexisme continue de faire le #badbuzz LINK,1
#Soldes d’hiver : un nouveau visage pour @USER … et une accusation de #sexisme bit.ly/2qUgHUh VIA @USER,1
"Les femmes musulmanes se renferment avec leur voile, c'est normal qu'on les discrimine.",1
"[J-10] Zones 10 ans d’engagement
""Non c’est non"" de Irène Zeilinger Aujourd'hui en mode #balancetonporc le petit manuel d' #autodéfense à l'usage de toutes les femmes qui en ont marre de se faire emmerder sans rien dire ➤ bit.ly/2AneEZV LINK",0
"Angela #Merkel dénonce ""l'antisémitisme"" des réfugiés arabes
twitter.com/Valeurs/status…",0
@USER Je crÃ¨ve i'm mentally ill,0
c'est quoi un ou une negrophille pck je comprends pas et c un renoi qui te parle — negro = noir (ici pas la couleur… @USER,0
 Paul ailleur,0
avec tout ce qui s'est passé trump continue d'alimenter une théorie du complot antisémite... un pays en perdition.… @USER,1
"Ça me désole de voir à quel point la sexualité de la femme est encore ultra tabou, si une femme a envie de se faire soulever ou se fait soulever autant de fois qu’elle le veut force à elle d’etre épanouie sexuellement bordel et y’a aucun « sale pute » ou « salope » qui tienne",0
@USER @USER @USER @USER @USER @USER @USER @USER @USER Il a les yeux bride sale fils de pvte de russifiÃ© tâes la chienne de la Chine,1
"Journée nationale contre le #sexisme, partout, dans tous les domaines, et dans le sport notamment ! Luttons #ensemblecontrelesexisme #SexismePasNotreGenre #25janvier #EgaliteFH  @USER @USER @USER LINK",0
genre les indigènes c'est les noirs et les arabes ptdr est en europe,1
@USER @USER il faut arrêter le discours stupide et humanotaro-gauchiste qui consiste à importer la gue… @USER,1
"""le sexisme est une idéologie et une croyance induisant des actes demontrant la prédominance d'un sexe sur l autre et une discrimination par le sexe :  du sexisme ordinaire jusqu'au viol @USER #ensemblecontrelesexisme LINK",0
#StopPubSexiste. Attention @USER @USER @USER : pourquoi faire croire que les femmes sont mauvaises conductrices et frivoles ?  buff.ly/2CgMRyt -  #Publicité #Sexisme #Mixité @USER @USER @USER @USER,1
@USER @USER @USER @USER Ptdrrrr clairement une carte de pÃ©dophile nazi,1
@USER les kabyle tjrs dans la violence c'est pas possible,0
je n'ai pas de mots assez durs pour qualifier notre aveuglement face à l'islamisation de l'europe.,0
"C'est le courage du mouvement #moiaussi le courage des femmes, et aussi de tous ceux et celles qui osent se lever contre les abus ! twitter.com/Dom_4good/stat…",0
Une Femme  fait tout aussi bien qu’un homme sans avoir besoin qu’on force la main de qui que ce soit ? #education #senegal,1
"#VivreEnsemble @USER « On parle exclusivement du foot et des hommes. Les inégalités de la société comme le sexisme ou les discriminations, dans le sport elles sont décuplées » LINK",1
 Vazy Fatimah avec ton henné là on croirait tu t'es doigtée qd t'avais tes règles srx,1
"Et hop un petit shoot de cliché #sexiste. La science de l'observation des astres, pas être un truc pour les filles... En revanche mater les fesses du voisin ça oui LINK",1
 tkt mon pote,0
"""#MoiAussi : agressée par l'Eglise. PUNIR les RELIGIONS prônant la supériorité masculine et ses violences meurtrières ?  po.st/x8GCek via @USER",1
@USER 😬à l’heure de #BalanceTonPorc je ne sais si c’est une bonne idée. 😅désolé genre #MichelDenisot dans les #guignols.,1
Les étudiantes et étudiants disent #MoiAussi #MeToo et non au harcèlement sexuel au Bangladesh. Découvrez ce que faisons avec des universités afin de créer des espaces sûrs. unwo.men/J2d230gCLNf #orangetheworld #16jours,0
"Impressionnant... Le mouvement #moiaussi n'est pas terminé, loin de là! twitter.com/Alyssa_Milano/…",0
"Il faudrait plus de personnes comme Yann Moix. Qu'on l'aime ou pas dans #onpc , il est humain.   #SLT",0
@USER @USER Passe nazi,1
"L’#Allemagne se dote d’un nouveau gouvernement noire-rouge.  
#Angela_Merkel réélue #Chancelière pour un... fb.me/7TIGefhRQ",0
@USER @USER @USER @USER @USER Tu sais aussi que les nazis sont des socialistes? Parti socialiste nationaliste. Hitler et Staline nâÃ©tait pas si diffÃ©rent. Ils ont mÃªme bien collaborÃ©s pour anÃ©antir les pays de lâest com,0
En tant que Malien converti au Camerounisme j'affirme que les camerounais sont les meilleurs et que toute femme qui se respecte doit avoir un camerounais dans sa vie.,1
@USER @USER @USER je vais te spoiler toi sale juif ❤,1
selon la bien-pensance gauchiste le droit de dire n'importe quoi lorsque l'on est peu connu alors voilà : pendons les noirs,0
 Lisa45  il aime se qui est a gros volume finalement,0
" Merci David41, j'espère que tu t'es rendu compte de l'impact de tt ça ?",0
#5ansMariagePourTous Qui mieux que Christiane Taubira pour en parler twitter.com/ParisPasRose/s…,0
"Dans le même registre que #JohnnyHallyday, aimant les mineures et ne s'en cachant pas : #LucBesson. Rencontre Maïwenn lorsqu'elle avait 15 ans (lui 32), l'épouse et lui fait un enfant à 16... Et en fait un film, sans complexe.
#pédocriminalité #balancetonporc #balancetonpédo LINK",1
@USER @USER Câest nazi ne se relÃ¢che pas,1
"#Tunisie, je soutiens l'abolition de la dot, l’égalité d’héritage pr la femme et autres symboliques de ces réformes huffpostmaghreb.com/2018/01/18/tun… # via @USER",1
