text,label
Chana Camphinij อะ ตลกไปละ เอาของจริงบ้าง แล้วตอนรบกับพม่าอะ สำคัญแค่ร.4หรอ เหล่าทหารที่ล้มตายไปเป็นหมื่น ไม่มีความสำคัญเลยหรอ ยังมีความเป็นมนุษย์อยู่ไหมอะ สำคัญอยู่แค่คนเดียวหรอ ถ้าเป็นลูกหลานท่านไปรบแล้วตายไปอย่างไร้ขื่อ มีเพียงคนเดียวที่ได้รับการเชิดชู คุณก็เห็นด้วยอย่างงั้นหรอ ตื่นนะ,0
ความเป็นจริงมนุษย์โลกถึงความลําบากแล้ว+ทั่วโลกเลยนะรวมทั้งพี่ไทยด้วย+ที่เอาคนพม่าเข้าประเทศเลยโดนลงโทษเลย+อดีตก็ไม่จําปัจุบันก็ไม่จํา,0
ขอเข้ามาเพื่อ...ให้คนไทยตายกันหมดหรอแค่นี้ยังไม่แย่พอใข่มัย...พม่าครองเมืองแล้ว...,1
จับพม่ากลับคืนบ้านเกิด เหมือนมันเอาโรคมาฆ่าคืนไทยเลยนะ,1
ทุกวันนี้ชีบหายหมดแล้วครับ รับมาเยอะๆครับ พม่า จะได้ตายห่ากันหมดควย,1
Ten'z Wasutorn เพื่อนบ้านไหนอ่ะคะ. ขำมาก เช่น พม่า ที่ข้ามมาไทย แบบนี้หรอคะ,0
Horm Aunji พระเจ้านันทบุเรงทรงนำทัพมาเองหมายจะปราบพวกเราชาวสยามให้ตกเป็นประเทศราชเช่นการก่อนเราจึงต้องรวมแรงรวมใจกันขับไล่ทัพหงสาวดีให้ออกไปจากสยามประเทศ....ไอ้พม่าหน้าหีไอ้สัส!!!พ่อมึงตายไอ้เหี้ย,1
รัฐบาลพม่าจะไม่ออกมาช่วยเหลือคนของเค้าบ้างเลยหรือ,0
Sumalee Phojan เอ้าก็ไม่ดูที่เขาเสิรช์หาเหรอค่ะ ค่าแรงแม่บ้านพม่ายิ่งถูกมากน่าสงสารเขาคะ,0
Waenvi Waenvisete กะลาแลน แดนสยาม พม่าบุกจ้าแม่ ขุดหลุมหลบภัย ยังตาย,1
พม่ามันทำลายประเทศไทยทุกยุคทุกสมัย.. มันจับคนไทยสังหารคนไทยฆ่าข่มขืนเผาบ้านเผาเมืองไทย.? แถมล่าสุดนำเชื้อโควิคมาแพร่กระจายในประเทศไทย.. เพราะพญาจักรีกลับชาติมาเกิด.. คือเจ้าหน้าที่รัฐชั่วๆลักลอบขนมันเข้ามา.. ไอ้ชาติหมา,1
ใช่.. พม่าก็คน.. ไทยก็คน.. ต้องช่วยเหลือกันฮะ,0
