text,label
คนไทยก็จะผูกคอตายกันหมดแล้ว ถ้าจะเปิดรับเข้ามาน่ะฉีดยาตายทั่วประเทศซะดีกว่ามั้งไม่ต้องทรมาน นายยกโง่ๆก็เอาไปปล่อยพม่าซะ เหนื่อยใจประชาชน,1
แล้วตอนนี้ที่ยังไม่มีโรงบาลสนาม..พม่าที่ติดเชื้อแยกอยู่ที่ใหนค่ะ..หรือยังรวมกันอยู่กับคนที่ไม่ติดเชื้อในหอพักค่ะ..หน้าเห็นใจทุกด้าน,0
เห็นพม่าเขามาแจกขัาวสาร..อาหารแหังมาแจกกันเยอะมาก.เลยเขาช่วยเหลือกันดีมากเลย,0
ไอ้พวกเหี้ยๆๆๆที่ชอบเห็นแก่ตัว...นำเข้าแรงงานสันดานจริงๆๆคราวนี้...มึงก็หมดสิทธได้ค่าหัวเหมือนกัน..ไอ้สัสทำคนอื่นเดือนร้อนเพราะความอยากได้ของพวกมึง...ส่วนไอ้พวกพม่า..ที่ติดเชื้อก็ส่งกลับบ้านมันไป...หรือไม่แม่งก็ยิงทิังไอ้พวกเหี้ย...พวกมึงมาทำมาหาแดกที่ไทยก็น่ารำคาญอยู่แล้วเสือก..มาแพร่เชื้อให้กันอีก,1
ไอ้เหี้ยตู่มึงแม่งปล่อยพม่ามาทำลายม็อบไม่พอมาฆ่าชาวสมุทรสาครอีกไอ้ชั่ว,1
ฉีดให้พม่าก่อนเด้อ..สงสารคักๆๆๆ,0
พม่ากำลังจะฆ่าไทยด้วยโควิด,1
วันนี้ ที่พรรคเพื่อไทย นายประเสริฐ จันทรรวงทอง เลขาธิการพรรคเพื่อไทย กล่าวว่าา การเลือกตั้งนายกอบจ.เมื่อวันที่ 20 ธ.ค. พรรคเพื่อไทย ยินดีกับประชาชน เพราะหลังการยึดอำนาจ ประชาชนเรียกร้องสมาชิกสภาท้องถิ่นมาโดยตลอด . เชื่อว่าการเลือกตั้งครั้งนี้ ประชาชนตื่นตัว ออกไปใช้สิทธิเลือกตั้ง ผลการเลือกตั้งนายกอบจ. และสมาชิกอบจ. แม้คะแนนการเลือกตั้ง ยังไม่ปรากฎเป็นทางการ . ในนามของพรรคมีความพึงพอใจ ส่งผู้สมัคร 25 จังหวัดทั่วประเทศ ผลการเลือกตั้ง ถือว่าประสบชัยชนะถึง 40เปอร์เซ็นต์ ใน 9 จังหวัด โดยเฉพาะในภาคเหนือ ตะวันออกเฉียงเหนือ ส่วนในภาคกลาง ผู้สมัครก็ได้ทำงานเต็มที่ หลายคนเป็นผู้สมัครหน้าใหม่ พรรคส่งผู้สมัครหลายจังหวัดในภาคกลาง แม้จะไม่ได้รับการเลือกตั้ง แต่เราก็พึงพอใจ ได้รับเสียงตอบรับจากประชาชนเป็นอย่างดี . นส.อรุณี กาสยานนท์ โฆษกพรรคเพื่อไทย กล่าวว่า การเลือกตั้งครั้งนี้ แม้ผู้สมัครพรรคเพื่อไทยไม่ชนะทั้งหมด แต่ก็ได้สะท้อนให้เห็นถึงความเบ่งบานทางประชาธิปไตยได้เกิดขึ้นแล้ว . สำหรับสถานการณ์การระบาดโควิด-19 รอบที่สอง พรรคมีความกังวล ในการคัดกรองแรงงานต่างด้าวที่เข้ามาอย่างผิดกฎหมาย พรรคมีความห่วงใย ในการดูแลสถานการณ์ ผอ.ศบค. ไร้ประสิทธิภาพในการจัดการปัญหา . ทั้งมิติด้านความมั่นคง และหลักสุขภาพ การมีอยู่ศบค. สะท้อนการรวมศูนย์อำนาจ แต่ยังหาผู้รับผิดชอบจากเหตุที่เกิดขึ้นไม่ได้ แรงงานต่างด้าวที่หลบหนี ประเทศเพื่อนบ้าน พม่ามีผู้ติดเชื้อสูงสุด การเฝ้าระวังตามแนวชายแดนเป็นสิ่งสำคัญ ส่วนแรงงานที่หลบหนี ไม่แจ้งลงทะเบียน การติดตาม ตรวจสอบเป็นสิ่งสำคัญ . พรรคเข้าใจในสถานการณ์เป็นอย่างดี ขอให้กำลังใจบุคคลาการทางการแพทย์ อสม. และอยากให้ประชาชนตระหนักในมาตรการป้องกัน แม้รัฐบาลจะการ์ดตกไปบ้าง แต่ประชาชนอย่าการ์ดตก ส่วนการล็อกดาวน์ เราเป็นห่วงว่าจะกระทบกับเศรษฐกิจในไตรมาส 4 ควรจำกัดวงในการล็อกดาวน์ เพื่อให้ผลกระทบจากทางเศรษฐกิจเกิดน้อยที่สุด . ผู้สื่อข่าวรายงานว่า สำหรับผลการเลือกตั้งนายกองค์การบริหารส่วนจังหวัด (อบจ.) พรรคเพื่อไทยส่งผู้สมัครในนามพรรคทั้งสิ้น 25 คน ได้รับชัยชนะ 9 คน จาก 2 ภูมิภาค เหนือ ตะวันออกเฉียงเหนือ ประกอบด้วย ... 1. นายพิชัย เลิศพงศ์อดิศร จ.เชียงใหม่ . 2. นายอนุสรณ์ วงศ์วรรณ์ จ.ลำพูน . 3. นายนพรัตน์ ถาวงศ์ จ.น่าน . 4. นส.ตวงรัตน์ โล่ห์สุนทร จ.ลำปาง . 5. นายอนุวัธ วงศ์วรรณ จ.แพร่ . 6. นายวิเชียร ขาวขำ จ.อุดรธานี . 7. นายกานต์ กัลป์ตินันท์ จ.อุบลราชธานี . 8. นายวิเชียร สมวงศ์ จ.ยโสธร . 9. พ.ต.ท.จิตต์ ศรีโยหะมุกดาธนพงศ์ จ.มุกดาหาร ... ในส่วนของจังหวัดปทุมธานี และสกลนคร แม้พรรคจะไม่ได้มีมติส่งผู้สมัครในนามพรรค แต่อนุญาติให้ผู้สมัครที่ลงในนามกลุ่ม นำโลโก้พรรคไปหาเสียงได้ และหลังทราบผลมีความเคลื่อนไหวที่น่าสนใจ นายชูพงษ์ คำจวง ที่พลิกกลับมาชนะ ได้นัดหมายแถลงขอบคุณ วันที่ 22 ธ.ค. เวลา 10.00 น. ห้องประชุมโรงแรมสกลแกรนด์ จ.สกลนคร . โดยมีนายอนุสรณ์ เอี่ยมสะอาด รองหัวหน้าพรรคเพื่อไทย นายพร้อมพงศ์ นพฤทธิ์ อดีตโฆษกพรรคเพื่อไทย นายพงษ์ศักดิ์ บุญศล นายเสรี สาระนันท์ อดีตส.ส.สกลนคร พรรคเพื่อไทย ร่วมแถลงข่าว ------------------------------- แหล่งข่าว https://www.thaipost.net/main/detail/87576 ------------------------------- ติดตามข้อมูลข่าวสาร รู้ไทย รู้โลก กับ Thailand Vision ได้ที่ Website : http://www.thailandvision.co Facebook : https://www.facebook.com/thvi5ion Twitter : https://twitter.com/Thailand_vision Youtube : https://www.youtube.com/c/Thailandvision,0
ข้ามมายิงทิ้งเลยแม่งพม่า,1
สู้ๆๆๆๆๆคับผมยุประจวบติดด่านสิงขรเราจะระวังตัวพวกคุณชาวพม่าก็ดูแลตัวเองนะคับสู้ๆๆอย่าท้อ ท้อเอาไว้ให้ลิงถือนะ,0
