text,label
เข้าใจและเห็นใจให้อภัยครับ เมียนม่าร์,0
กูเจอพม่ากูยิง,1
"ผมมีคนที่รู้จักและสนิทสนมกันมาก อยู่ในจังหวัดสมุทรสาครอยู่หลายคนเป็นเพื่อนที่เรียนหนังสือมาด้วยกันก็มี เป็นอดีต สส.ก็มี ที่สำคัญเป็นนักธุรกิจใหญ่ทางด้านประมงระดับประเทศ ซึ่งมักจะได้พูดคุยกันในเรื่องการค้าอาหารทะเลอยู่เสมอๆ เพื่อนพ่อค้าคนนี้ ได้บอกมาด้วยความเจ็บปวดว่า วิกฤติโควิดในสมุทรสาครคราวนี้เขาเสียหายเป็น 100 ล้านบาท เชื้อโควิด 19 ได้บุกเข้ามาในสมุทรสาครนำเชื้อมาโดยตรงจากประเทศเมียนมา หรือพม่า โดยคนพม่า ชาวสมุทรสาครบางระดับรู้ดีว่าพวกหม่องที่นำเชื้อมา ผ่านเส้นทางตามช่องทางธรรมชาติ หัวละ 10,000 บาท บริการจากช่องทางธรรมชาติส่งให้ถึงที่สมุทรสาครเลย ผมคิดว่าราคา 10,000 บาทนี้ไม่แพงเลย เพราะจากชายแดนพม่ากว่าจะถึงสมุทรสาครนั้นจะต้องผ่าน ด่าน ไม่รู้กี่ด่าน เพื่อนบอกว่าก่อนมี โควิดราคาถูกกว่านี้ เพื่อนผมอีกคนหนึ่งเป็นอดีตกำนันได้สร้างสนามบาสเกตบอลในเขตพื้นที่ของเขาเพื่อให้ลูกบ้านได้มาออกกำลังกายและมีสันทนาการปรากฏว่าทุกเย็นแทบจะไม่มีเด็กไทยไปเล่นบาสเกตบอลในสนามนี้เลย เพราะจะมีแต่คนพม่าเท่านั้นที่เล่นกันเต็มสนามนี่ก็จะบอกได้ว่าจังหวัดสมุทรสาครมีคนพม่าอยู่กันมากมายเต็มเมืองขนาดไหน และมีความเป็นไปได้สูงว่าในอนาคต. นายกองค์การบริหารส่วนจังหวัดสมุทรสาครอาจเป็นคนพม่าก็ว่าได้ ในฐานะผมเป็นประธานและผู้ร่วมก่อตั้ง มูลนิธิเมาไม่ขับ ขอเปรียบเทียบว่าเชื้อโควิด19 นั้นเหมือนกับคนเมาแล้วออกไปขับรถซึ่งทั้งสองอย่างนี้เราจะปลอดภัยได้จากโควิด19 คือเราและบ้านเมืองทุกภาคส่วนต้องช่วยกันป้องกันการระบาดของเชื้อโควิด และในทำนองเดียวกันเราจะปลอดภัยจากอุบัติเหตุบนท้องถนนก็ต้องขจัดและช่วยกันทุกองคาพยพไม่ให้คนเมาออกมาขับรถนั่นเอง ในตอนที่โรคเอดส์ HIV ระบาดไปทั่วโลกผมก็ไม่ได้กังวลว่าตัวเองจะติดเชื้อนี้ เพราะถ้าเราไม่ไปส่ำส่อนทางเพศผมก็ไม่มีทางจะได้รับหรือต้องตายด้วยเชื้อ HIV นี้ ในทางตรงกันข้ามผมอาจจะถูกคนเมาขับรถชนผมตายทั้งๆ ที่ผมไม่ได้ดื่มเหล้าแม้แต่หยดเดียวหรือถ้าผมเดินอยู่ในจังหวัดสมุทรสาคร แต่ผมบังเอิญไม่ได้ใส่หน้ากากอนามัย ผมก็มีสิทธิ์ที่จะได้รับเชื้อโควิดและอาจป่วยตายได้ อีกไม่กี่วันก็จะถึง 7วัน อันตรายบนท้องถนน จากการเดินทางของคนไทยไปฉลองปีใหม่ในต่างจังหวัด ปีก่อนๆ มูลนิธิเมาไม่ขับของเราก็ช่วยกันโหมประชาสัมพันธ์เตือนสติคนไทยไม่ให้เมาแล้วขับรถแต่ปีนี้เราจำเป็นจะต้องมีจิตสำนึกร่วมกันให้รู้จักป้องกันตัวเองที่จะไม่ให้ได้รับเชื้อจากโควิด19 ปีใหม่ปีนี้ กร่อยครับ แต่อย่างไรก็ตามขอสวัสดีปีใหม่จากกรุงเทพฯ ประธานและผู้ร่วมก่อตั้งมูลนิธิเมาไม่ขับ",0
พม่าเคยตีกรุงศีอยุดธยาแตกมาครั้งหนึ่งแล้วตอนนี้จะกลับมาตีมหาชัยพวุกเราเข้าหลุมหรบไพดวั่น,1
ยิงหัวพม่าที่ลักลอบเข้าเมือง พร้อมทั้งแจกตะกร้อครอบปากพวกมือไม่พายด้วยค่ะ เป็นกำลังใจให้นายกลุงตู่ค่ะ,1
ปีใหม่นี้กินข้าวอยู่บ้านอีกแล้วกูตั้งใจจะไปเที่ยวถาคเหนือความหวังคงจะจบที่มหาชัยผู้ว่าบอกชาวสมุทรสาครอย่าวิตกปาเข้าไปเป็นสิบแล้วไม่ตกก็บ้าแล้วละคนปิดปากปิดจมูกแม่งปิดแทบตายสุดท้ายพวกพม่านำเข้ามาแพ่ร์เชื้อมันคุ้มกับเวลาที่เสียไปไหมพอเกิดโรคนี้ตรงจุดนี้อยากถามท่านผู้ที่นำคนพม่ามาทำงานแล้วไม่ปิดจมูกมันคุ้มไหมครับ,1
Pinyo Jangsawangsee อบรมภาษาพม่ามั้ยคะไว้คุยกับเพื่อนบ้าน!!,0
พม่านี่แสบมาก พวกมึงรุกรานประเทศไทยมานานแสนนาน ถ้าเป็นยุคพระเจ้าตาก พระนเรศวรมึงตาย 5555,1
ฆ่าพม่าแม่งให้หมด,1
Srinuan Yuankasem เหมือนกัน เดินตลาดเจอแต่พม่าขายของเดินสวนกันก็พูดกันด้วยภาษาพม่า ตายๆเราจะไม่มีแผ่นดินอยู่,0
หลักความจริงโควิคเกิดจากแม่ค้าขายกุ้ง แม่ค้าขายกุ้งติดมาจากคนงานพม่า คนงานพม่าไปหาเพื่อนที่นำเชื้อโควิคเข้ามา แล้วมาทำงานทำให้ติดแม่ค้ากุ้ง อาหารทะเลไม่มีเชื้อโควิค กลายเป็นว่า จำเลยของเรื่องนี้คือกุ้งอาหารทะเล มันยุติธรรมทวงความยุติธรรมให้อาหารทะเล กุ้ง????????,1
สู้ครับเป็นกำลังใจให้ชาวพม่าทุกคนครับไม่มีใครอย่างให้เกิดสู้ๆๆๆครีบ,0
ประเทศไทยกับประเทศพม่านับว่าเป็นบ้านประเทศเพื่อนบ้านที่พึ่งพากันมาอย่างยาวนาน,1
