text,label
การกระทำคำพูดมึงมันเสแสร้งตอแหลเหลือจะเอ่ยคนไทยส่งแร่งใจไม่ทิ้งพี่น้องแรงงานชาวพม่านะครับสู้ๆไปดว้ยกัน,0
นี่แหละพม่าจะมาตีไทยโดยใช้โรคไม่ใช่เผาอยุธยา,1
ล่าสุด สมุทรสงคราม 13 คนแล้วนี่นา เพื่อนที่อยู่สมุทรสงครามบอกมาเมื่อเย็นนี้เอง เพราะว่าแรงงานพม่าหนีออกจากที่กักตัว,0
ขอเห็นใจคนพม่าเรานะค่ะ,0
เพื่อนพูดรัฐบาลจะปล่อยพม่าเข้ามาในประเทศไทยเพื่อปล่อยเชื้อโควิด 19 เพื่อจะได้ไม่ชุมนุมไปรัฐบาลแล้วก็ใช้กฎหมายเล่นงานเพราะชุมนุมไม่ได้,0
Surasak Kapngoen ผมเสียภาษี ตั้งแต่เกิดจนตาย พม่าเสียภาษีกี่ปี กี่เดือน สิทธิสวัสดิการควรเป็นของใคร,1
ตามนั้น ถ้าไม่ยิงทิ้งรึว่าส่งกลับ โควิดพุ่ง,1
สมัยก่อนเกิดไส้ศึกเพราะเงินและยศถาบรรดาศักดิ์ประเทศพัง แต่ขณะนี้เกิดอีกแล้วพาพม่าเข้ามาฆ่าประเทศตัวเองไม่ต่างกันเลยครับ,1
วิธีป้องกันโควิด19 ภาษาเมียนมาร์(พม่า) . มันเกิดขึ้นแล้วจะย้อนเวลากลับไปแก้ไขก็ไม่ได้ แต่สิ่งที่ทำได้ คือ สิ่งที่เราเคยทำตอนระบาดรอบแรก และพากันก้าวผ่านมาแล้ว เราต้องดูแลตัวเองและผู้อื่น เราป้องกันเขาป้องกัน เราเขาปลอดภัย . สู้ๆ ?,0
อ้าวเห้ยเลยทำตามก็จบแบบนี้ก่อการร้ายหรือป่าวพม่าจงใจส่งมาให้คนไทยติดเชื้อหรือป่าวแบบนี้ใช้ปืนยิงเลย,1
ช่วงนี้ไม่รับพม่ารับมาก็เหมือนเอาโรคมาเรื่องของมึงครับบ้านกูจะตายกันหมดหน่วยรัฐคนใหนเอามันเข้าคือมึงทำร้ายคนไทยกันเองเห็นแก่เงินขอให้มึงชิบหายทั้งโครต,1
Ohm Eleltylize เปิดโลกคือได้เจอในสิ่งที่ไม่เคยสัมผัสเช่น? ลุยป่าขึ้นเขากางเต๊นท์ช่วยเหลือตัวเองทุกกระบวนตั้งแต่หาทางไป(เรียนรู้เส้นทางใหม่)? ทำอาหารด้วยหม้อสนามหรือปล่องไม้ไผ่เอง(วิชาใช้สิ่งของในป่ามาดำรงชีพ)? ไปตปท.ที่มันดูแย่กว่าเราอ่ะเช่น? พม่า? กัมพูชา? อินเดีย? ดูว่าอาหารการกิน วัฒนธรรม? มันฉีกจากประเทศที่เราอยู่ก็จะได้เห็นอะไรแปลกๆใหม่ๆดีครับ,0
รอบแรกคุมโควิดอยุ่.แต่รอบ2คุมพม่าไม่อยุ่เลยบันเทิงทุกจังหวัดละที่นี้...ตัวใครตัวมัน.กักตัวกันให้หมด..เพื่อชาติ.ไม่ต้องทำมาหาแดกคับพี่น้อง.,0
ที่ตลาดสามแยกบางบอนวันอาทิตย์มีแรงงานพม่าเยอะมากๆค่ะวอนหน่ยวงานสาธารณะสุขตรวจหาโรคหน่อยนะค่ะ,0
เรารู้ต้นตอแล้ว เราจะกำจัดพวกมันแบบไหนถ้าเป็นสมัยโรมันก็ฆ่าทิ้งแต่ยุคสมัยนี้ควรส่งกลับไห้หมดท่าธุระกิจใดขาดแรงงานพม่าไม่ได้ก็ไห้ย้ายไปเปิดในพม่าเราเสียกรุงครั้งที่2เพราะมีทรราชตอนนี้เราก็กำลังเสียกรุงอีกครั้ง เพราะอะไร ... ..,1
ยิ่งพวกห่านี่ซกมกจะตายค่ะพสกต่างด้าวพม่าอ่ะมือไม่ล้างแมสไม่ใส่,1
ใช่.. พม่าก็คน.. ไทยก็คน.. ต้องช่วยเหลือกันฮะ,0
