text,label
ไอส้นตีนพม่าตายๆไปให้หมด,1
ปล่อยให้พวกพม่ามันไปตายบ้างเถอะครับ ไอ้คนไม่รู้เรื่องแบบนี้ ไม่ต้องไปรักษามันเปลือง,1
ทุกวันนี้ยังเห็น พม่า ไม่ใส่ผ้าปิดจมูกอยู่เลย เราอยู่สมุทรสาคร เคยทำงานกับพม่า ตอนระบาดแรกๆ ตอนนี้ออกมาจากโรงงานนั้นแล้ว ไม่มีความสะอาดเลย อยากถุยน้ำลายก็ถุยไปทั่ว ตอนนั้นต้องนั่งทานข้าวในห้องทำงานคนเดียวไม่ไปกินกับใคร รอดมาได้ก็ต้องมาเจออีกระลอก สู้ๆค่ะคนไทย,0
ถ้าพม่าคือข้าศึกตอนนี้ตายทั้งประเทศ,0
พม่าตีเมืองอีกแล้วครับท่าน,1
อยากเจอบ้างอะ นี่มีเพื่อนชาวจีน พม่า ฟิลิปปินส์ อินโดเอง,0
ปีนี้กูไม่ใด้กลับบ้านต่างจังหวัดใอ้พวกพม่าอย่าให้กูเจอไม่ว่าหน้าใหนกูยิงทิ้งแน่ใอ้พวกสารเลว,1
นุ โคราชดีเซล มารับพม่าที่สมุทรสาครไปอยู่ด้วบ คนสมุทรสาครเค้าไล่ไม่ใหัอยู่ลงข่าวน่าสงสารเขา เมตตาธรรมเค้าจุนโรค,0
เห็นดราม่าพม่าที่น่าสงสารถึงจะมาทำให้คนไทยเดือดร้อนก้อตามเศร้าใจจริง จรรยาบรรย์ เลือกเวลาบ้างก้อได้ คนไทยคนของตัวเองดูแลดีหรือยัง!,0
สาว นะยะ รับเข้ามาเถอะพี่สาวคนไทยจะได้ตายหมดให้พม่ามันยุ่กันไป,1
วันเฉลิม ชูนางรอง แทนจะตรวจให้ฟรีกลับมาคิดเงินปชชที่ลำบากยากแค้นน่าสงสารคนไทยจริงครับที่พม่ารัฐตรวจให้ฟรีเลย,0
เอาเช้ามาหาสิแตกหยัง คนไทยสิตายห่าเบิดย้อนพม่านี่หละก้าวไปทางได๋กะมีแต่พม่า นี่แถมพาโรคร้ายเข้ามาอีกเวทนาดีคักคนในประเทศสิบ่มีแดกแล้วแย่งทุกอาชีพ,1
สงสาร?ชาวพม่าอยู่?นะอยากมาหางานทำ? หาเงิน,0
อยากฝากไปถึงชาวพม่า หรือต่างชาติ ว่าคนไทยไม่ทุกคน ที่มีตรรกกะเหมารวม ส่วนตัวเราเองไม่เคยคิดแบบอย่างในคลิปเลย ต้่งฝ่ายต่างดูแลตัวเองกันให้ดี ยุคนี้มันไม่ควรมาบูลลี่กัน คนไทยบางส่วนก็เลิกหัวโบราณกันได้แล้ว โลกที่พัฒนาเร็วจนคนรากหญ้าตามไม่ทัน คนเรายิ่งต้องช่วยเหลือเอื้อเฟื้อกันให้มากขึ้น,0
กลับไปตายที่บ้านมึงเถอะ จะมาสร้างความเดือนร้อน ให้เพื่อนร่วมโลกทำไมควยพม่าหัวดอ,1
