text,label
โครตน่ากลัว แรงงานพม่า พวกนี้อยู่กันแบบไม่มีความระวัง ป้องกันอะไรเลย แถมยังลักลอบเข้ามา ภูเก็ตเราแรงงานพม่าเยอะ ไม่มีทางรุ้ได้เลยว่าใครลักลอบเข้ามา ตรงไหนมีพม่าเยอะๆ สมควรตรวจดูให้ละเอียดทั้งโรคและบัตร ไม่อยากล็อคดาวรอบ 2 นะ แค่นี้ก็จะตายล่ะ,1
วอนหน่อยงานตามนายจ้างและคนขับรถมาส่งให้เจอครับ ถึงเขาจะเป็นพม่าแต่เขาก้อเป็นคนครับมาทิ้งเขาเหมือนหมูเหมือนหมาแบบนี้ได้ยังไงไม่คิดถึงใจเขาใจเราบ้างที่นี่ไม่ใช่บ้านเขา...เขาจะเป็นยังไงทางก้อไม่รู้ กูอยู่ไหนก้อไม่รู้ ไม่รู้จะไปไหนต่อ ไม่กล้าขยับตัว เหมือนเราไปต่างประเทศอะครับแล้วโดนทิ้งแบบนี้เราจะทำยังไงต่อ ถ้าเป็นผม ผมก้อเอ๋อสิครับจะไปไหนจะทำยังไงจะนั่งรถเมล์สายไหน สถานที่นี้เรียกว่าอะไร เขาน่าสงสารครับ เอาให้หนักครับนายจ้างสันดารเลว...และคนที่อยู่ระแวกโรงงานก้อไม่ต้องไปยุ่งกับไอห่านายจ้างสันดารเลวคยนี้ครับ ใครเป็นเพื่อนมันก้อเลิกคบมันไปเลยครับใครทำธุระกิจกับมันก้อบี๊บก้อแบนมันเลยครับไม่ต้องเอามันมาร่วมเครือข่ายเอาให้โรงงานมันเจ๊งไปเลยครับ เพราะสันดารนายจ้างคนนี้คบไม่ได้ คบคนเพราะผลประโยชน์ พอหมดประโยชน์มันก้อถีบหัวส่ง ถ้าสันดารแบบนี้ไม่ว่าคนไทยหรือคนต่างประเทศ มันก้อเททิ้งหมดแหละครับ ถ้าหมดผลประโยชน์ เอาให้หนักครับอย่าให้มันมีที่ยืนสังคมครับ เลว ชาติชั่ว ชิงหมาเกิด,0
Sayun Treekul พรก ฉุกเฉินทั้งปีแล้วนะ ก้รุ้ว่าพม่าเริ่มหนีเข้ามา แล้วมึงปล่อยให้เข้ามาได้ มึงดูลวดหนามมันสิกูขรรม5555 เยดเปดมาทางเรือก้มีนะ นี่ละเราเจอเทีย3 เรื่องค้ามนุษย์ มึงคิดว่ามันเข้ามาได้ไงล่ะ สมองๆ,0
พม่าบุกขี่โค.มาทำศืกครั้งนี้ กรุงไม่แตก แต่ตายหมู่ทั้งประเทศ,1
คนเราเป็นมนุษย์เหมือน? ไทยพม่าพี่น้องกัน? ผมคนไทยร้อย%และเป็นมนุษย์คนหนึ่งอย่าโทษใครๆเลยจงรักกันไว้เถอะ? ขอบคุณครับ,0
สู้ๆค่ะเป็นกำลังทีมแพทย์. คนพม่าที่ติดเชื้อของให้หายเร็วๆนะค่ะ,0
Sujira Noonid นั้นเตอะเพื่อ กลัวพม่าตายกันหรือไง,1
Ahe Heaven เยอะจริงค่ะเยอะกว่าเมื่อก่อนมากขนาดเราอยู่ กทมเดินสวนกันตลอดยังคิดว่าคนไทยหรือพม่าวะขนาดนั่งรถสองแถวไปตลาดสดในรถมีเราเป็นคนไทยคนเดียวแถมมีข่าวลูกจ้างพม่าเขียงหมูฆ่ากันตายเพราะเมาแล้วลวนลามผู้หญิงพวกเดียวกันมันปาดคอคนที่มาห้ามมันน่ากลัวมากชาวบ้านที่อยู่ใกล้ตลาดเค้าบอกได้ยินเสียงแต่ไม่มีใครกล้าออกไปดู,0
Sopaged Mangmoon เห็นใจครับ ถ้าทนไม่ไหวจริงๆก็ชวนคนไทยย้ายออกมาให้หมดแล้วให้พม่ามันครองตึกไปเลย รัฐบาลชุดนี้เอื้อแต่ต่างด้าวไม่สนใจคนไทยหรอกว่าจะอยู่กันแบบไหน,0
วันที่ 21 ธันวาคม 2563 นายมณีรัตน์ ราญมีชัย ปลัดเทศบาลตำบลกุดจับ นำข้าราชการและบุคลากรเจ้าหน้าที่ เข้าแถวเคารพธงชาติพร้อมสวดมนต์ไหว้พระ ณ บริเวณลานกิจกรรมหน้าเสาธงชาติ เทศบาลตำบลกุดจับ หลังเสร็จพิธีเข้าแถวเคารพธงชาติแล้ว นายมณีรัตน์ ราญมีชัย ปลัดเทศบาลตำบลกุดจับ ได้พูดคุย กับบุคลากรเจ้าหน้าที่ ข้าราชการ ในหัวข้อ 1 โรค covid 19 คือเรื่องใกล้ตัว ในระหว่างการปฏิบัติหน้าที่ทั้งในและนอกสถานที่ เทศบาลตำบลกุดจับ อย่างรัดกุม เพราะโรคดังกล่าวที่ตรวจพบกับคนงานชาวพม่านั้น เป็นโรคcovid 19 ที่ไม่แสดงอาการและช่วยเป็นหูเป็นตาด้วยว่ามีญาติมาจากจังหวัดดังกล่าวที่ทางจังหวัดอุดรธานีประกาศหรือไม่ในชุมชนของท่านถ้าพบเห็นให้แจ้ง อสม.ในชุมชนทันที 2. การดูแลครอบครัว และ การดูแลสุขภาพของตัวเองหลังจากสภาพอากาศกำลังเปลี่ยนแปลง 3. ให้พนักงานทุกท่าน ปฏิบัติตามหน้าที่รับผิดชอบ,0
ทำไมรัฐบาลไม่ทำสิ่งผิดกฏหมายเเรงงานเถื่อนให้นำเข้าถูกกฏหมายจะเก็บค่าใช้จ่ายจากแรงงานพม่าก็เก็บให้ถูกต้อง ทุกวันนี้รัฐบาลเหมือนส่งเสริมให้เจ้าหน้าที่และตำรวจเป็นโจรคอยปล้นเงินแรงงานคนพม่าอย่างทารุณกรรม. ไร้ความเมตรากับแรงงานเพื่อนบ้าน ถ้าเขาไม่มาทำงานบ้านเราจะเอาใครที่ใหนมาพัฒนาประเทศชาติบ้านเมืองไทย นายกรัฐมนตรีและคณะรัฐมนตรีทุกท่านโปรดอย่าส่งเสริมข้าราชรังแกแรงงานเพื่อนบ้านพี่เมืองน้องของเราเลยบาปกรรม,0
นักวิเคราะห์ทั้งหลายออกมาพูดว่า อาจมีการระบาดอีกรอบ เพราะปท.เพื่อนบ้าน โดยเฉพาะ พม่า ระบาดหนักมาก ซึ่ง ผู้นำควรมีวิสัยทัศน์ ในการตัดไฟตั้งแต่ต้นลม หรือ สร้างป้อมปราไชยป้องกัน ก่อนที่จะมีการยกพวกมาตีกำแพงเมือง เรามัวแต่หลงระเริงกับจำนวนตัวเลขว่า เป็น0 ทั้งที่จริง ไม่ได้มีการตรวจจริงจังในทุกพื้นที่ พอเกิดเหตุการณ์ จึงทำให้เห็นว่าตัวเลขที่มีสูงขึ้นมากเกินต้านทานไหว ทั้งนี้ เราอาจสบายจน วัวหายแล้วล้อมคอกอยู่เสมอ และไปให้ความสำคัญกับเรื่องอื่นๆ จนลืมไปว่า โควิดทำลายศก.ปท.ชาติมากแค่ไหน จนทำให้ภาคเอกชนต้องตายไปมากแค่ไหน กระทบโดยตรงต่อชนชั้นแรงงาน ส่งผลให้ เกิดเหตุอาชญากรรม ลักทรัพย์ รวมไปถึงโรคประสาท โรคซึมเศร้า ไปนักต่อนัก วิสัยทัศน์ คือ การมองภาพในอนาคต ซึ่งเป็นทักษะที่ผู้นำควรมีอย่างยิ่งยวด ทุกวันนี้คนบางคนอาจเริ่มชินชากับโรคนี้ไปแล้ว จนไม่ได้ป้องกันอย่างเคร่งครัดเหมือนการระบาดรอบแรกที่ผ่านมา จึงทำให้ตัวเลขสูงขึ้นเรื่อยๆ เป็นรายวัน พอติดโควิด มาขอโทษ แต่ทุกสถานที่ที่ไป คือ บ่อน แหล่งท่องเที่ยว ผับ บาร์ มาขอโทษเพื่อทำให้ตัวเองรุ้สึกผิดน้อยลงใช่มั้ยคะ,0
Arit Chanachai มรึงก้อไปกู้ชาติซะซิ ไล่ฆ่าพม่าให้หมดประเทศไทย กอบกู้เอกราชให้กรุงศรี,1
ตอนนี้ไทยก็แย่อยู่แล้ว พวกคุณจะเข้ามาสร้างความเดือดร้อนให้อีกทำมัยคะ จิตสำนึกมีสักนิดคะ ไอ้ที่รอดมาจากรอบแรกก็สาหัดกันอยุ่แล้วคะ รอบ2นี้มาเป็นอีก จะไม่อดตายกันทั้งประเทศหรือคะ ขอให้ประเทศพวกคุณดูแลกันเองบ้างเถอะคะ แค่นี้คนที่เค้าตกงาน ก็ตกงานแบบซ้ำซ้อนแล้วคะ เข้ามาแมทก็ไม่พากันใส่เดินหน้านวลกันเฉียว...รวมทั้งเพื่อนบ้านพม่าด้วยทุกวันนี้เดินกันเป็นกลุ่มๆๆไม่มีใครใส่แมทสักคนมาอยู่ประเทศเค้าแล้วแต่ไม่มีความรับผิดชอบให้กับประเทศเค้าเลย...ประเทศเพื่อนบ้านคุณกรุณาอย่าเห็นแก่ตัวคะ,1
อีพวกพาพม่าเข้ามันตายยังอยากกระทืบ,1
Palmmy Palm เห็นด้วยคะคนชอบว่าคนไทยเลือกงาน จ้างพม่าดีกว่าอึดค่าแรงถูก บางครั้งคนไทยยังไม่ได้เลือกเลย ก็เลือกกันเองเองแล้ว พม่ามาอยู่ยังกับประเทศตัวเองเต็มไปหมด ค่าแรงก็ไม่ได้ถูกแล้วนะเดี๋ยวนี้ มันโก่งค่าตัวจะตาย ดีไม่ดีฆ่าคนไทยทิ้งอีก เห็นด้วยอย่างยิ่งคะ สมควรส่งกลับบ้านเขาไปเลย พวกที่ลักลอบเข้ามาแบบผิดกฏหมาย รู้ว่าโรคระบาดร้ายแรง ก็ยังจะเข้ากันมาทุกวันไม่หยุดอีก,0
สู้ครับเป็นกำลังใจให้ชาวพม่าทุกคนครับไม่มีใครอย่างให้เกิดสู้ๆๆๆครีบ,0
Sorachakra Sathitaphiwan พม่าตีกรุงเผากรุงได้ก็เพราะคนไทยบางตัว นี่ก็เช่นกัน,0
พม่า กัมพูชา ขับมอไซร์ ไปสอบใบอนุญาติ ที่ไหนมา ท่อดังอีกต่างหาก คนไทยก็ด้วย ช่วยมาดูหน่อยครับ ผมอยู่ ซ.เทพกุญชร 20 หนวกหู ทุกวัน ทั้งกลางวันและกลางคืน ฝากช่วยดูหน่อยเถอะครับ,1
Ladii Kae Joop'z ร่านไม่หยุด ให้พม่าเยสให้ตาย,1
สู้นะทุกคนพม่าลาวไทยทเราเป็นเพื่อนกัน,0
เมื่อก่อนพม่ามันเผาบ้านเราแต่ตอนนี้มันมาค่าพวรเราอีกเพราะคนไทยใจดีต้อนรับ?พวรมันให้ข้าวให้นํ้ามัก็ให้โรคพวรคนไทยสบายเลย,1
