text,label
@Umporn Jaikamnoi ขอบใจท่านมากที่เป็นห่วงอันตัวข้านี้อยู่หัวเมืองไกล? ในช่วงฤดูกาล?ที่ผ่านมามีพายุเข้ามากมาย? ข้าเลยทำปลาย่าง? ปลาร้าและปลาจ่อมเป็นเสบียงกรังติดครัวเรือนไว้มากมายโดยเฉพาะปลาจ่อมที่อร่อยที่สุดของปีนี้คือปลาจ่อมโนอึล? เป็นที่นิยมในหมู่พี่น้องนักหนาว่าอร่อยขึ้นชื่อ? ข้าห่วงแต่เพียงญาติพี่น้อง?ที่ไปทำงานอยู่เมือง? 3? สมุทและญาติๆบางส่วนที่อาศัยอยู่ในพระนคร? จะแพ้แก่พม่าเท่านั้นเองช่างน่าเศร้ายิ่งนัก,0
ถามหน่อย พม่าที่ติดโควิดตรวจเจอแล้วรัฐบาลไทยต้องดูแลรักษาให้ด้วยรึเปล่า หรือจัดการยังไงต่อ ส่วนพวกพม่าที่หนียิงมันทิ้งเลยได้ไหม,1
ฉีดให้พม่าก่อนเด้อ..สงสารคักๆๆๆ,0
เมื่อก่อนยังไงไม่รู้ แต่ตอนนี้ ไทย ลาว พม่า คือพี่น้องกัญ,0
ตอนไทยลำบาก แมร่งชิ่งหนีไทย..คราวนี้อย่าให้พวกมันเข้ามาเป็นอันขาด..คนพม่าตายได้..แต่คนไทยต้องรอด,1
"ขอแสดงความยินดีกับอาจารย์ดีเด่นแห่งชาติ ประจำปี พ.ศ. 2563 สาขารับใช้สังคม วันที่ 18 ธันวาคม พ.ศ. 2563 รศ.ดร.สุทธิศักดิ์ ศรลัมพ์ ภาควิชาวิศวกรรมโยธา มหาวิทยาลัยเกษตรศาสตร์ เข้ารับพระราชทานโล่รางวัลอาจารย์ดีเด่นแห่งชาติ ประจำปี พ.ศ. 2563 สาขารับใช้สังคม จากพระบรมฉายาลักษณ์ สมเด็จพระกนิษฐาธิราชเจ้า กรมสมเด็จพระเทพรัตนราชสุดา ฯ สยามบรมราชกุมารี ในงานประกาศเกียรติคุณ อาจารย์ดีเด่นแห่งชาติ ประจำปี พ.ศ. 2563 ณ ห้อง Eternity Ballroom โรงแรมพูลแมน คิง เพาเวอร์ กรุงเทพฯ โดยมีประธานสภาพนักงาน มก. พร้อมด้วยรองประธานสภาพนักงานคนที่ 1 รองประธานสภาพนักงานคนที่ 2 และตัวแทนกรรมการสภาพนักงาน เข้าร่วมแสดงความยินดี จัดโดย ที่ประชุมประธานสภาอาจารย์มหาวิทยาลัยแห่งประเทศไทย รศ.ดร.สุทธิศักดิ์ ศรลัมพ์ เป็นผู้เชี่ยวชาญด้าน วิศวกรรมปฐพี (วิศวกรรมฐานราก, ธรณีวิศวกรรมแผ่นดินไหว, เทคนิคการปรับปรุงฐานรากดินอ่อน) วิศวกรรมเขื่อน (ความปลอดภัยเขื่อน, การซ่อมแซมและฟื้นสภาพเขื่อน, ความปลอดภัยเขื่อนต่อแรงแผ่นดินไหว, การก่อสร้าง) วิศวกรรมดินถล่ม (พฤติกรรมดินถล่ม, การป้องกันภัยและเตือนภัยเชิงวิศวกรรม) ความเสี่ยงทางวิศวกรรมปฐพี ธรณีพิบัติภัย และการจัดการภัยพิบัติ จบการศึกษาปริญญาเอก Civil Engineering (Geotechnical Engineering), Utah State University, U.S.A. ปริญญาโท Civil Engineering (Soil Engineer) สถาบันเทคโนโลยีแห่งเอเชีย และปริญญาตรี วิศวกรรมโยธา จุฬาลงกรณ์มหาวิทยาลัย ผลงานอันโดดเด่นที่ผ่านมาได้แก่ การลงพื้นที่เพื่อช่วยเหลือผู้ประสบภัย ณ วนอุทยานถ้ำหลวง  ขุนน้ำนางนอน จังหวัดเชียงราย โดยปฏิบัติหน้าที่หัวหน้าผู้ประสานงานทีมขุดเจาะถ้ำหลวง ในปี 2561 การลงพื้นที่เพื่อสำรวจความเสียหายและช่วยเหลือชุมชนที่ได้รับผลกระทบจากเหตุการณ์ดินโคลนถล่มในแต่ละครั้งในพื้นที่ต่างๆ ทั่วประเทศ โดยเริ่มตั้งแต่ พ.ศ. 2546 จนถึงปัจจุบัน การลงพื้นที่สำรวจความเสียหายจากเหตุการณ์แผ่นดินไหว อาทิ ปี 2561 kumamoto earthquake ร่วมกับ Kyoto University/ ปี 2556 สาธารณรัฐแห่งสหภาพพม่า เกิดแผ่นดินไหวขนาด 6.8 ริกเตอร์/ ปี 2557 จังหวัดเชียงราย ประเทศไทย เกิดแผ่นดินไหวขนาด 6.3 ริกเตอร์/ ปี 2558 ประเทศเนปาล เกิดแผ่นดินไหวขนาด 7.8 ริกเตอร์/ ปี 2561 เมืองปาลู ประเทศอินโดนีเซีย สำรวจผลกระทบจากการเกิดแผ่นดินไหวขนาด และสึนามิ ร่วมกับ Thai Geotechnical Society (TGS) and Indonesian Geotechnical society HATTI เป็นต้น นอกจากนี้ยังมีการพัฒนานวัตกรรม จากความรู้หรือผลงานวิจัยเพื่อใช้ในสังคมจริง ได้แก่ 1.ระบบเตือนภัยดินถล่มสำหรับประเทศไทย (AP Model) 2.ระบบเตือนภัยดินถล่มฐานชุมชน 3.ความปลอดภัยเขื่อนเป็นผู้พัฒนาระบบการตรวจสอบสภาพเขื่อนเพื่อประเมินความปลอดภัย 4.พัฒนาบล็อกประสานป้องกันดินถล่ม เป็นกำแพงป้องกันดินพังทลายที่ชุมชนสามารถผลิตและก่อสร้างได้เอง โดยใช้ต้นทุนต่ำ 5.พัฒนาสมอดินเพื่อใช้ร่วมกับกำแพงกันดินสำหรับริมคลอง 6.งานก่อสร้างเข็มสลับฟันปลาเพื่อป้องกันการพิบัติชองถนนริมคลอง 7.การออกแบบสันเขื่อนเป็นลักษณะสันเขื่อนเสริมแรงเพื่อต้านแผ่นดินไหวเป็นแห่งแรก และ 8.การแก้ปัญหาการทรุดตัวของงานถนน งานถมที่ และถมบ่อดิน เป็นต้น รศ.ดร.สุทธิศักดิ์ ศรลัมพ์ กล่าวว่า ผมรู้สึกเป็นเกียรติกับตนเอง เเต่ที่ดีใจไปมากกว่านั้นคือ การที่ได้นำเสนอวิธีคิด การทำงาน เผื่อว่าจะเป็นเเนวทางให้ผู้อื่นได้มาร่วมกันทำประโยชน์ให้สังคม เเละเผื่อเป็นกำลังใจให้คนที่กำลังทำอยู่ให้มีความมุ่งมั่น ชัดเจน ในสิ่งที่ทำ และงานที่ภูมิใจคืองานที่ใช้ความรู้ทางวิศวกรรม มาช่วยเหลือสังคมด้านการป้องกันภัยพิบัติทั้งจากธรรมชาติเเละจากมนุษย์ ได้เเก่ การพัฒนาการจัดการดินถล่มของประเทศไทย ตั้งเเต่ระดับงานวิจัยพื้นฐานเพื่อให้ทราบถึงพฤติกรรมดินถล่ม การวิเคราะห์พื้นที่เสี่ยงภัย เตือนภัย ไปจนถึงการเเก้กฏหมายที่เกี่ยวข้อง ที่สำคัญคือการเชื่อมประสานตั้งเเต่ชุมชนไปจนถึงนโยบายระดับกระทรวง และการดำเนินการด้านความปลอดภัยเขื่อน ตั้งเเต่การเสนอความคิดเห็นทางวิชาการความรู้ การสร้างมาตราฐานในการจัดการความปลอดภัยเขื่อนทั้งในสภาวะปกติเเละเเผ่นดินไหว ซึ่งงานทั้งสองข้างต้น ได้รับการยอมรับในระดับประเทศเเละถูกนำไปใช้ในประเทศต่าง ๆ หลายประเทศ อีกด้วย ขอฝากข้อคิดไว้ว่า การทำความดีเริ่มจากการคิดดี พูดดี เเละทำดี ต่อผู้อื่นอย่างสม่ำเสมอ มองผู้อื่นด้วยความรักเเละให้เกียรติ เมื่อได้จุดเริ่มต้นนี้ การกระทำต่าง ๆ ก็จะเป็นไปด้วยความ หวังดี",0
คนไทยฆ่ากันเองด้วยโรคพาข้ามมาหัวละหลายพัน สุดท้ายก็มาแพร่ติดกันที่ภาคกลาง อีกอย่างสืบสวนโรคคุณคุยกับพม่ารู้เรื่องรึเปล่ามันโกหกแน่นอน,1
Nott Chom ยังไงมันก็อยากมาครับ มีโอกาสได้งานและดำรงชีวิตได้ ดีกส่าอดตายหรือไปประเทศ?อื่น? เพราะคนไทยใจดีใจกว้างกับพม่ามาก ทำเหี้ยกับคนไทยแค่ไหนคนไทยก็ไม่โกรธ?ไม่เอาคืน เป็นผมเป็นพม่า ผมก็มาแม้ไม่มีคนจ้างในทันทีก็ตามแต่เชื่อว่าต้องได้งานทำละอย่างน้อย คนไทยขี้สงสารพม่่าและต่างด้าวที่สุดอยู่แล้ว?,0
ผลักดันออกไปก่อนโดยเฉพาะพวกตรวจเจอเชื้อฝั่งนู้นควรจัดเตรียมที่ไว้รองรับคนของประเทศเขาไปดูแลรักษาไม่ใช่มาร้องให้รับ60000คนที่จ่ายค่านายหน้าแล้วเข้ามาไม่ได้ผลักดันออกไปก่อนแล้วหันมาดูแลคนไทยในประเทศล้างทำความสะอาดฆ่าเชื้อแหล่งที่มีพม่าอาศัยส่งน้ำส่งน้ำส่งอาหารให้คนไทยที่สุ่มเสี่ยงกับแรงงานพม่าให้กักตัวอยู่อย่างมีน้ำและอาหารที่เพียงพอหันมาดูแลคนในชาติทำความสะอาดแหล่งมั่วสุ่มแรงงานเพราะตอนนี้คงปฏิเสธไม่ได้ว่ากลุ่มที่มีเชื้อส่วนใหญ่มาจากแรงงานต่างด้าวคนที่ติดเชื้อทั้งหมดไปอยู่ที่ไหนก็ไม่มีรายงานแน่ชัดหรือกักตัวไว้ในที่พักเดิมเห็นๆคือคนไทยตอนนี้ทำมาหากินไม่ได้แถมโดนมองว่าเป็นตัวเชื้อโรคอีกไม่มีการส่งอาหารน้ำยังคงต้องออกไปดิ้นรนหาข้าวเข้าบ้านเอง,1
ปล่อยกลับพม่าไปหรือไม่ก็ยิงทิ้งเลยพวกห่านี่,1
