text,label
สู้ๆนะครับชาวพม่าทุกๆคนๆ,0
ประเทศพม่าคะ? ผู้นำประเทศ? ช่วยดูแลประชาชนของท่านอย่าให้ข้ามแดนอย่างผิดกฎหมายเข้าประเทศไทยดูแลป้องกันการเข้าประเทศไทยด่วนๆๆๆ?นะ? พม่าที่อาศัยในประเทศไทยห้ามและปรามพี่น้องเพื่อนๆที่พม่าอย่าเข้ามาทำความเดือดร้อนใหคนไทย? เราเป็นเพื่อนบ้านกันนานอย่าทำให้เรารู้สึกรังเกียจ?พม่าด้วยเหตุนี้?,0
อย่าให้พม่าเข้ามาได้นะพวกเราคนไทยจะ พลวยตายกันหมด,0
ยิงทิ้งแม่งเลยดันให้มันกลับเดียวมันก็มากันอีกอย่าปรานีนักเลยคนพม่าเสร้างความเดือดร้อนให้กับประเทศ,1
นี้ขนาดก่อนสมักงานต้องไปตรวจโรคก่อนนะพม่ายังติดเป็นพันๆคนทำไมไม่ชี้แจงว่าใครเป็นนายจ้างหรือทำโรงงานอะไรแจ้งแต่ติดเชื้อแบบนี้จะรู้ได้ไงว่าเชื้อโควิดแถวใหนเยอะแต่ที่จริงถ้าตรวจหาตั้งแต่เนิ่นๆคงไม่เยอะขนาดนี้เสียงตายมาตรอดที้งปีกว่าจะมาตรวจกันได้ก็ปลายปีสงสารทีมแพทย์ทำงานหนักถ้าทยอยตรวจมาตั้วแต่ต้นปีก็คงรักษาหายไปหมดแล้วระบาดขนาดนี้ติดเชื้อแค่20วันไม่หน้าเชื่อทั้งๆที่ทุกคนระวังตัวกันดีมาตรอด,1
รัฐบาลหละหลวมตั้งแต่แรกเอง? พวก? ต.ม.? ปล่อยปละมากปัยและทหารทำมัยมั่ยยิงขาหรืลงโทษพวกที่เข้า เขียนบอกเลยว่าถ้าลักลอบเข้ามาอาจมีการยิงเพื่อความมัานคงของประเทศอา้งอาจเปนไส้ศึกหรืออะรัยก็ดั้ย? เกรงใจอะรัยกับพม่านักหนามั่ยรู้,1
Chalisa Vachirasareechai เป็นพม่ามาทำศึกในไทยแล้วตายประมาณนี้ใช่ม้ัย? 555555,0
ยุทธศาสตร์ บุตรพรม เอ่อ? ที่ผ่านมามีแต่อเมริกากล่าวหาไม่มีหลักฐาน? และอีกเรื่องรัสเซียปัญหาก็กับเพื่อนบ้านมันก็เหมือนกับทุกประเทศในโลกที่มีปัญหาเพื่อนบ้านตามชายแดนเหมือนไทย?มี พม่า? เขมร? ไม่ใช่ก้าวก่ายข้ามโลกไปทุกชาติในโลกเหมือนอเมริกาน่ะ,0
ก็เห็นใจนะและไม่ได้โทษแต่คนพม่าและไม่ถึงกับร้องให้หรอกค่ะไม่ใช่พ่อแม่เราค่ะ,0
ดีกันอยู่พักนึง ไอพม่าส้นตีนก็หนีตายเข้ามากันจัง ไอตัวเชื้อโรค,1
ศึกครั้งนี้พม่าตายด้วยโควิด. ศึกเก้าทัพตายเพราะอดอาหาร,1
โควิดรอบนี้มาได้ไง แรงงานพม่าในเรือประมง มันลงเรือก็ที่ไทย ขึ้นฝั่งก็ที่ไทย มันหาปลาก็อ่าวไทย มันคงไม่ลงเรื่องที่อ่าวไทยแล้วไปขึ้นฝั่งที่พม่าหรอก ก็ไม่รู้สินะ เพื่อนทำการเป็นชั้นผู้น้อยของหน่วยงานนึง รู้ตั้งนานแล้วว่ามันจะมีเชื้อเข้ามาช่วงนี้ เพราะก่อนเข้าเวร หน.ใหญ่ย้ำตลอดว่าช่วงนี้นะ ระวัง กำหนดได้เป็นช่วงของเดือนนั้น ซึ่งโคตรตรง,0
อย่าให้พม่า มาตีบ้านเราได้นะ สู้ๆครับพี่น้องบุรีรัมย์,0
@Cho Pra ใช่คับ ใจผมด้านมืดนี่อยากให้ทำยิ่งกว่าจับติดคุกอีก แต่เดี๋ยวนักสิทธิก็แห่กันมาอีก UN นี่ตัวดีเลยลองเราไม่ช่วยเหลือสิถ้าแห่กันมาเยอะๆ นี่ไม่รู้จะทำไงดี แล้วคนพม่านี่ตอนผมมาทำงาน ยังเคี้ยวหมากบ้วนไปทั่วอยู่เลย,0
ส่งมันกลับไปตายประเทศมัน พม่าหัวควย,1
