text,label
เรื่องแรกผลักดันให้พม่ากลับบ้านเมืองมันก่อนเถอะเอาไว้ทำไมเงินเอาไว้รักษาคนไทยเถอะถึงไม่ติดโรคก็จะอดตายกันหมด,1
เห็นแก่ตัวชิบหาย ทั้งพม่าที่หนีเข้ามา ทั้งนายหน้า ทั้งเจ้าหน้าที่ที่รับเงิน ประชาชนปกป้องตัวเองแทบตาย ไหนจะค่าแมส ค่าเจล ล้างจนมือจะแหก อดทนทำตามที่ให้ปฎิบัติ และสิ่งต่างๆมันกำลังจะดีอยู่แล้ว ทั้งสถานที่ท่องเที่ยว และภาพรวมต่างๆ ดันมาจบที่พวกเลวๆพวกเหี้ยที่เห็นแก่ตัวเห็นแก่เงิน มึงดูนะสิ่งที่พวกมึงทำส่งผลต่อคนอื่นโดยรวมขนาดไหน.,1
มันเข้าอยู่ในไทยรวมๆแล้วปะมาณ2ล้านกว่าคน ที่เข้ามาถูกต้องมีแค่ปะมาน2-3แสนคน ภาครัฐไม่คิดจะทำอะไรบ้างเลยรึ หรือต้องให้คนไทยไล่ฆ่าพม่า ใครเป็นพม่ายิงทิ้งได้เลย หรือประเทศไทยกลัวประเทศพม่าวะ รถถังอาวุธที่ซื้อไว้เพื่ออะไร หรือเก่งแต่คนไทยในประเทศด้วยกันวะ #ควายตู่,1
ไม่รู้จะได้เป็นลูกที่ซอและห์ไหม แต่จะทำหน้าที่ลูก อามานะห์ของคนเป็นลูกให้ดีที่สุด ลุกทุกสองชั่วโมงเพื่อเอาเจลประคบหัวเข่าแม่ มาได้ค่อนข้างแล้วแม่ พรุ่งนี้ไปฝึกเดิน เราต้องเดินได้ ท่องไว้เราต้องเดินได้ แล้วเราจะได้กลับบ้านกันซะที 555 พม่ารออยู่ ความอดทน ความมุ่งมั่นจะทำดี เนียตดีด้วยความบริสุทธิ์ใจ เพื่ออัลลอฮ์ เพื่ออัลลอฮ์องค์เดียวเท่านั้น แล้วบททดสอบที่เจอมันจะง่ายขึ้นด้วยอัลลอฮ์ช่วยเหลือ ขอให้แม่ฉันเดินได้ด้วยเถิด อามีน,0
Somsakk Rakchareon .จะเอาจริงไหม.ทำไมชอบใช่ร้ายประเทศตัวเอง...พม่า.ปล่อยให้ตายเลย..แม้แต่ปวดท้ิอง.เป็นใส่ติ่ง..ถ้าไม่มีเงิน.ปล่อยให้ตายเลย...ลูกเรา.อยู่แม่สาย.มีลูกจ้าง.เป็นพม่า....พวกเขาบอกหมด..มาเลย์.ลูกสาวเราก็อยู่ที่.กัลลาลัมเปอร์ตอนนี้...หลานเราไปโรงเพื่อนเป็น.ก็ให้หลานเรา.กักตัว.อยู่บ้าน....ลูกคนเล็กเรา.อยู่.นิวยอร์ต...ก็ให้.กักตัว..ที่บ้าน....อย่าอ้างประเทศเขา..ให้โทษ.ตัวเอง.บ้าง...,1
อัญชุลีกร น้ำทองไทย คุมมันไม่ได้หรอกพม่าเหี้ยจะตาย...แม่งยุทุซอกทุมุมเมือนมันยุบ้านมันเลยเมืองปะมงดงพม่า5555,1
สู้ๆครับพี่ๆน้องๆชาวพม่าทุกท่านเราจะสู้ไปด้วยกันครับอย่าท้อครับผมคนไทยจะสู้ไปกับท่านครับ,0
เห้ออ พม่าเค้าก็น่าสงสารนะ หอบลูกเด็กเล็กแดง เพื่อมาหาความมั่นคงกว่าประเทศเค้า ถ้าอะไรๆมันดี เค้าคงไม่หอบลูกมาลำบาก สงสารเด็กน้อย,0
ก็ไปถามไอ้ประยุทธ์กับไอ้ประวิทย์สิว่ามึงใช้ให้ลูกน้องมึงรับเกินจากคนจีนพม่าแรงงานพม่าลาวกัมพูชารับมาจนมึงมึงไม่มีสิทธิ์ที่จะเก็บเงินแล้วมึงมันมนุษย์ใจสัอย่ามาตีหน้าเศร้าเล่าความเท็จเลยเด็กอมตีนเค้าก็ไม่เชื่อมึงมึงแน่จริงมึงลงออกจากรัฐบาลชุดนี้สาตั้งแต่มึงขึ้นมามีแต่ความล่มจมความฉิบหาย,0
มันก็ออกได้เหมือนกันแหละถ้ามีกำแพงออกเข้าได้ เขาก็ ออกไปอยู่แล้วไม่พม่าไทยลาวหรือที่ใหนๆไม่ว่าสัตน์หรือมนุษย์ไม่ต้องการกักกันทั้งสิ้น,0
โรคมันมากับพวกพม่า พวกเราคนไทยตายแน่ๆๆ เอาไม่อยู่แล้ว,1
