text,label
สู้ๆครับพี่FC จากพม่า,0
แต่ก่อนไทยเสียกรุงให้พม่าเพราะคนไทยเป็นฆ่าศึกเอง แต่ตอนนี้ไทยกำลังเสียกรุงให้ให้พม่าอีกครั้ง โดยที่ไทยมัวแต่รบกันเอง พม่าจึงส่งชาวพม่ามาพร้อมกับโควิดอะคะ,0
พี่ยุทช่วยทีตะพม่านั้นคนไทยก้อจะตายกันหมดแล้วแต่ช่วยพม่าก่อนตะเติ้ลจะได้หน้านั้น,0
พม่าเผาเมืองยุค 2020,1
กลัวเหี้ยไรพม่าต่างด้าวเป็นงัยเอาเข้ามาลักลอบเข้ามาตัวใหญ่ๆกินค่าหัวเอาเข้ามางัยละปิดทั้งประเทศบ้านมันเอาไม่ไหวแล้วเป็นทั้งประเทศยังให้ทันเข้ามาแพร่เชื้ออีกควายแท้ๆเข้ามาตามขายแดนยิงทิ้งให้หมดสมัยก่อนมันเผาบ้านเมืองเรายังกลัวเหี้ยไรอยู่,1
พม่าเผาเมือง,1
Toowgnos Gnoormubnarmus สติค่ะ สติ คนสมุทรสาครติดเชื้อเพราะคนพม่า หรือคนจากยุโรป? แยกแยะหน่อย ในเมื่อรัฐบาลยังเปิดให้ต่างชาติเดินทางเข้าไทยโดยมีเงื่อนไขกักตัว 15 วัน เขาใช้เงินเขารักษาตัวค่ะ ไม่ได้ใช้งบของไทย และไม่ใช่ทุกคนที่เดินทางเข้าไทยโดยการกักตัวจะมีเชื้อนะคะ เราก็มีเพื่อนอาศัยอยู่มหาชัย 2 ครอบครัว เรารู้ค่ะว่าเครียดกัน เราก็มีช่วยส่งอาหารและนมไปให้เขาและลูกๆ,0
แข็งแรงๆนะพี่น้องพม่า ทุกคน ถ้าไม่มีคุณ. งาน ก็ไม่เดิน. หายไวๆ เราคนไทยเป็นกำลังใจให้ ทุกคนที่เป็นรึไม่เป็นโควิค ให้กำลังใจทั้งคนไทยและ พม่า,0
จะตายเพราะพม่านี่แหละ,1
กูจะตามไปกะทืบพม่าที่หนีให้ตายคาตีนเลย555555555,1
พม่า อะ กักตัว แล้วปล่อยให้มัน ตายไปเลย ชอบมัว ดีนัก,1
ใช่.. พม่าก็คน.. ไทยก็คน.. ต้องช่วยเหลือกันฮะ,0
คนไทยเสียภาษี ไห้พม่า กับนายจ้าง ขี้โกงหรอ คนที่เสียประกันสังคม เคยคิดจะดูแลมั้ย เข้าประเทศไทย มันง่ายมาก ทำไมต้องแคร์ ต่างด้าวไอเชื้อโรค ใครมีผลประโยชจาก คนพวกนี้ รับไปรักษาเองเลย ขนไปทิ้งข้างทางหรอ สมควรปล่อยไห้ตาย,1
โอ้ยๆๆๆน้อ ทำไมให้พวกพม่าเข้าประเทศไทยไล่ออกไปให้หมดเลย รอบแรกยังตั้งหลักไม่ได้ มาอีกแล้วตายๆๆๆ,1
มึงมันบ้า..มาขอเข้าไทยตอนนี้เนี่ยนะ..มึงแกล้งโง่รึแกล้งหูหนวกตาบอดก็เห็นๆอยู่เพราะแรงงานพม่านี่แหละ..ที่นำเชื้อโรคมาระบาดใหม่ในไทย..คนไทยในประเทศป้องกันกันแทบตาย..มึงยังมาขอให้พม่าเข้ามาในไทย..มึงอย่าเห็นแก่ตัว..,1
ขอบคุณแทนพี่น้องชาวพม่าด้วยค่ะ ขอให้รวยๆเจริญรุ่งเรืองนะค่ะ,0
แล้วทางรัฐบาลพม่าเขาใม่ออกมาแสดงความคิดเห็นอะใรหรือช่วยเหลือประชาชนของเขาเลยเหรออยากรู้จริงๆเขามองใม่เห็นความเดือดร้อนของประชาชนตาดำดำบ้างเรยรึถ้าเป็นประเทศอื่นรัฐบาลของเขาออกมารับผิดชอบช่วยเหลือแล้ว,1
ตายอีกแล้วปีใหม่บ่ได้ไปใสดอกบากเลนมึงเอ้ยฆ่าถิ่มนาพม่า,1
แนะนำให้จับปรับนายจ้าง?แล้วปรับที่พม่า? แล้วส่งออกนอกบ้านเมืองเรา? ปิดประเทศ?ห้ามลักลอบเข้ามา? เจอลักลอบยิงทิ้ง? ไม่สน เจ็บแค้นสมัยกรุงศรี ยังไม่หาย? ยังมีมาตีบ้านเมืองเราแตกอีกจนได้? อีพวกนี้สมควรเอาให้หนัก? สนับสนุนการยิงทิ้ง? ให้หมด? #ถ้าลักลอบเข้ามา,1
พม่าตีกรุงศรีแตกอีกครั้ง,1
ขอบคุณแทนพี่น้องชาวพม่า..ด้วยค่ะ,0
ควยคนไทยตกงานเป็นล้านไม่มีงานทำ ไม่จ้าง แต่ไปเอาพม่ามาทำงาน อยากให้คนไทยอดตายหรอ แล้วให้พวกต่างดาวมาอยู่,1
หนูนิด เข้ารับอิสลาม เห็นเพื่อนชวนทำนูหรี อะไรนี้และค่ะ พอถามเพื่อนว่าคืออะไร ทำบุญรวมญาติให้โต๊ะ หรือบรรพบุรุษ ค่ะ (แต่เมื่อตอนบ่ายเราลองทักไปถามน้องที่อยู่แหลมโพธิ์ เห็นว่าพม่าเข้ามาจะข่มขืนค่ะ ไม่เกียวอะไรกันเลยกับข่าว ส่งสารจ้ะเขานะค่ะ),0
