text,label
ตายแน่กุพม่าติด500,1
ขอเป็นกําลังใจให้คุณหมอทุกท่าน+ถ้าพี่ไทยไม่เอาพม่าเข้ามาคุณหมอคงไม่เหนื่อยอย่างนี้+พี่น้องไทยเราคงไม่อาดูลทั่วทุกจังหวัดติดวันละ527คนไม่เคยคิด+จ้องจะเอาแต่แรงงานไม่คุ้ม,0
พม่ายกทัพ คนไทยจะอดตายอยู่แล้วโควิดก็มาคนก็ตกงานแค่นี้ก็แย่พอแล้ว,1
ท่าฉลอม กับมหาชัย. จะคิดทำไมว่าไกล. เชื่อมความรักไว้ดีกว่า.... ...สาธารณะสุขสมุทรสาครแจ้งข่าวว่า ผู้ติดเชื้อพันกว่าราย กำลังจะหายแล้วครึ่งหนึ่ง ...เหมือนที่ผมนำเรียน ถ้าเราสุขภาพแข็งแรง การต้านทานต่อโรคย่อมดีกว่า คนที่สุขภาพไม่แข็งแรง ...ตราบใดที่การใช้แรงงานของประเทศ ยังไม่มีมาตรการมาตรฐานใดๆมารองรับให้ดี แรงงานต่างด้าวก็ไม่มีวันหมดจากประเทศไปได้ อีกอย่างเขามาใช้แรงงานหาเลี้ยงชีพเพื่อตัวเขาและครอบครัว เราอย่าไปรังเกียจหรือแอนตี้เขาเลยครับ ถ้าทำผิดกฏหมายค่อยว่ากันไปตามกระบวนการ ...แรงงานพม่าส่วนใหญ่ก็มาทดแทนแรงงานไทยที่แรงงานไทยไม่อยากทำเช่นการประมงเป็นต้น ก็ต้องอาศัยแรงงานเพื่อนบ้าน ไม่งั้นอาชีพนี้ก็ไปไม่ได้ดี เราไปประเทศเขาได้ ไปไหว้พระขอพรหลวงพ่อทันใจขอให้มีโชคมีลาภ ร่ำรวยเงินทอง เขาก็มาทำงานให้มีโชคมีลาภ ร่ำรวยเงินทอง ที่ประเทศเราได้ไม่ต่างกัน ...ใครที่รังเกียจแรงงานต่างด้าว ลองคิดดูนะครับว่าแรงงานไทยก็ไปเป็นแรงงานต่างด้าวที่เกาหลี ญี่ปุ่น ไต้หวัน อาหรับ ยุโรป อเมริกา มันก็ไม่ต่างกัน เอาใจเขามาใส่ใจเรา ...โรคโควิด มันต้องช่วยกัน สาธารณะสุขต้องเข้มแข็งในทั้งเชิงรุกและเชิงรับ ซึ่งตั้งรับอย่างเดียวไม่พอ ต้องป้องกันด้วย ...เป็นกำลังใจให้บุคคลากรทางการแพทย์ทุกท่านครับ,0
คนพม่าชอบคนไทยและเมืองไทยมากๆ อยากมาทำงานที่เมืองไทยจะได้มีเงินส่งกลับไปเลี้ยงพี่น้องชาวพม่า ประเทศไทยมีความเจริญก้าวหน้าก็ต้องช่วยเหลือประเทศข้างเคียงที่เค้ายังพัฒนาไม่เจริญเท่าบ้านเราคะ แรงงานพม่าเป็นแรงขับเคลื่อนเศรษฐกิจไทยจริงๆ เพราะคนพม่าชอบซื้อสินค้าของไทยในพม่าไปใช้กันเยอะมาก,0
ทั้งจีนทั้งพม่า คนไทยตายค่ะ,1
มึงจะบ้าปาวอีพวกเหี้ยพม่า. มึงตายอยุ่บ้านมึงดีแล้ว,1
ประเทศไทยโดนพม่าตีแตกอีกครั้งแล้วโดยที่พวกมันเอาเชื้อโควิดปล่อยไปทั่วเลยโดยที่ไม่ต้องใช้อาวุธแล้วแบบนี้พวกเราจะรับมือไหวเหรอลำบากเดือดร้อนไปทุกหย่อมหญ้าเลยคนรวยมีเงินไม่เท่าไหร่แต่คนจนนี่สิตายแน่ๆ,1
เผานั่งยางก็กลัวเหม็น...มัดเท้ามัดมือใส่กระสอบปุ๋ยขึ้นเครื่องบินถีบลงน้ำฝั่งพม่าก็เปลืองงบ....เอาไงดีครับพี่น้อง,1
ใครจะเอาพม่าเข้าในไทยมันตายแน่,1
คนกัมพูชาและคนที่เป็นพม่าเพื่อนบ้านเราถึงประเทศเขาจะมีนโยบายการติดเชื้อ ขอตรวจ 1 แต่ส่วนที่เขาติดค้างอยู่ในประเทศเราก็อยากให้พวกเราทุกคนผมไม่ได้ดราม่านะครับคือเพื่อนผมที่เป็นพม่าและกัมพูชาเขาก็พูดอย่างเดียวกันว่าจะกลับบ้านก็กลับไม่ได้เพราะปิดประเทศ แล้วก็ตกงานกันด้วยผมเองคนไทยก็ยังตกงานเลยครับ อยากให้คนไทยทุกคนหันมามองชีวิตของเขา เหมือนกับพวกเราในวันนี้ เราต้อง เลือกที่จะต้องช่วยกัน ดูแล ให้ลูกละบาทนี้ได้หายจากโลกใบนี้ไป อย่ามองข้ามว่าเราไม่ใช่คน เราเป็นมนุษย์ด้วยกัน ต้องช่วยเหลือกัน ใครก็กลัวครับ โรคระบาด covid-19 แต่เราทำอะไรไม่ได้หรอกครับ ทำได้แค่อย่างเดียวว่าเราจะทำยังไง ให้อยู่ได้ถึงทุกวันนี้,0
คนไทยเหนื่อยแทบตายสุดท้ายแพ้ทางพม่า,1
ประเทศเราตอนนี้มียาเสพติดระบาดแยอะแถมราคาถูก อาวุธปืนหาง่าย แถมมีพวกพม่าแพร่เชื้อแต่ไม่มีมาตการจัดการขั้นเด็ดขาดหรือจะให้คนไทยตายทั้ประเทศก่อนแล้วเปลี่ยนชื่อใหม่เป็น เมียนม่า2หรืออย่างไรบรรพบุรุษเรากู้ชาติไม่ยอมให้พม่ามารังครานแต่ตอนนี้คิดเอาเองว่าอะไรก็มีแต่พม่าพ่อกูชื่อ พระนเรศวรมหาราชไม่ไช่พ่อกูชื่อ บุเรงนองโว้ยจำเอาไว้ด้วย,1
